,id,day,month,year,weekday,hour,minute,matchday,status,leagueId,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
828,327804,4,3,2022,5,19,45,36.0,FINISHED,2016,LEAGUE,356,351,0.0,0.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,20.0,5.0
829,327805,5,3,2022,6,15,0,36.0,FINISHED,2016,LEAGUE,355,384,0.0,1.0,0.0,1.0,2.0,-3.0,3.0,-2.0,0.0,8.0,5.0
830,327806,5,3,2022,6,15,0,36.0,FINISHED,2016,LEAGUE,1081,1044,0.0,0.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,18.0,5.0
831,327807,5,3,2022,6,15,0,36.0,FINISHED,2016,LEAGUE,343,389,1.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
832,327808,5,3,2022,6,15,0,36.0,FINISHED,2016,LEAGUE,322,74,0.0,1.0,0.0,2.0,1.0,-3.0,3.0,-1.0,1.0,17.0,5.0
833,327809,4,3,2022,5,19,45,36.0,FINISHED,2016,LEAGUE,394,1077,2.0,0.0,3.0,0.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
834,327810,5,3,2022,6,12,30,36.0,FINISHED,2016,LEAGUE,63,59,2.0,0.0,2.0,0.0,4.0,-1.0,1.0,-4.0,0.0,16.0,5.0
835,327811,5,3,2022,6,15,0,36.0,FINISHED,2016,LEAGUE,342,357,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
836,327812,5,3,2022,6,15,0,36.0,FINISHED,2016,LEAGUE,387,332,0.0,2.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
837,327813,28,2,2022,1,20,0,35.0,FINISHED,2016,LEAGUE,74,72,0.0,0.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,18.0,5.0
838,327814,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,715,63,0.0,1.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,10.0,5.0
839,327815,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,1077,322,0.0,1.0,0.0,3.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
840,327816,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,351,387,1.0,0.0,2.0,0.0,3.0,0.0,0.0,-3.0,2.0,13.0,5.0
841,327817,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,384,356,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
842,327818,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,389,342,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
843,327819,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,1076,1081,0.0,0.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,11.0,5.0
844,327820,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,1044,70,0.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,9.0,5.0
845,327821,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,336,355,1.0,1.0,4.0,1.0,3.0,-2.0,2.0,-3.0,0.0,20.0,5.0
846,327822,26,2,2022,6,12,30,35.0,FINISHED,2016,LEAGUE,59,69,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,13.0,5.0
847,327823,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,332,394,0.0,2.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
848,327824,26,2,2022,6,15,0,35.0,FINISHED,2016,LEAGUE,357,343,2.0,0.0,3.0,2.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
849,327825,23,2,2022,3,19,45,34.0,FINISHED,2016,LEAGUE,70,389,0.0,0.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,10.0,5.0
850,327826,23,2,2022,3,19,45,34.0,FINISHED,2016,LEAGUE,394,715,0.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
851,327827,23,2,2022,3,19,45,34.0,FINISHED,2016,LEAGUE,356,59,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
852,327828,23,2,2022,3,19,45,34.0,FINISHED,2016,LEAGUE,69,336,1.0,0.0,2.0,1.0,1.0,-3.0,3.0,-1.0,1.0,15.0,5.0
853,327830,23,2,2022,3,19,45,34.0,FINISHED,2016,LEAGUE,342,384,0.0,2.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
854,327831,22,2,2022,2,20,0,34.0,FINISHED,2016,LEAGUE,355,332,0.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
855,327832,26,4,2022,2,18,45,34.0,FINISHED,2016,LEAGUE,72,1044,2.0,0.0,3.0,3.0,0.0,-4.0,4.0,0.0,1.0,23.0,5.0
856,327833,22,2,2022,2,19,45,34.0,FINISHED,2016,LEAGUE,1081,351,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
857,327834,22,2,2022,2,19,45,34.0,FINISHED,2016,LEAGUE,343,74,0.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
858,327836,22,2,2022,2,19,45,34.0,FINISHED,2016,LEAGUE,387,1076,0.0,1.0,1.0,2.0,2.0,0.0,0.0,-2.0,3.0,12.0,5.0
859,327837,19,2,2022,6,15,0,33.0,FINISHED,2016,LEAGUE,356,72,3.0,0.0,4.0,0.0,3.0,-1.0,1.0,-3.0,1.0,9.0,5.0
860,327838,19,2,2022,6,15,0,33.0,FINISHED,2016,LEAGUE,715,336,0.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
861,327839,19,2,2022,6,15,0,33.0,FINISHED,2016,LEAGUE,70,332,1.0,1.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
862,327840,19,2,2022,6,15,0,33.0,FINISHED,2016,LEAGUE,69,322,0.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
863,327841,19,2,2022,6,15,0,33.0,FINISHED,2016,LEAGUE,1081,355,0.0,2.0,2.0,3.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
864,327842,19,2,2022,6,15,0,33.0,FINISHED,2016,LEAGUE,389,74,0.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
865,327843,19,2,2022,6,12,30,33.0,FINISHED,2016,LEAGUE,63,394,0.0,2.0,1.0,2.0,4.0,-1.0,1.0,-4.0,0.0,18.0,5.0
866,327844,19,2,2022,6,15,0,33.0,FINISHED,2016,LEAGUE,342,1077,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
867,327845,19,2,2022,6,15,0,33.0,FINISHED,2016,LEAGUE,1076,357,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,8.0,5.0
868,327846,19,2,2022,6,15,0,33.0,FINISHED,2016,LEAGUE,387,343,1.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,2.0,17.0,5.0
869,327847,3,5,2022,2,18,0,33.0,FINISHED,2016,LEAGUE,1044,351,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-3.0,2.0,15.0,5.0
870,327848,8,3,2022,2,19,45,33.0,FINISHED,2016,LEAGUE,59,384,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,2.0,15.0,5.0
871,327849,13,2,2022,7,13,0,32.0,FINISHED,2016,LEAGUE,72,387,0.0,1.0,3.0,1.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
872,327850,12,2,2022,6,15,0,32.0,FINISHED,2016,LEAGUE,384,715,0.0,0.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,11.0,5.0
873,327851,14,2,2022,1,20,0,32.0,FINISHED,2016,LEAGUE,74,59,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,13.0,5.0
874,327852,12,2,2022,6,15,0,32.0,FINISHED,2016,LEAGUE,355,1076,1.0,1.0,2.0,3.0,2.0,-3.0,3.0,-2.0,0.0,15.0,5.0
875,327853,12,2,2022,6,15,0,32.0,FINISHED,2016,LEAGUE,1077,1081,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,0.0,9.0,4.0
876,327854,12,2,2022,6,15,0,32.0,FINISHED,2016,LEAGUE,351,70,0.0,0.0,2.0,2.0,0.0,-2.0,2.0,0.0,3.0,14.0,5.0
877,327855,12,2,2022,6,15,0,32.0,FINISHED,2016,LEAGUE,343,342,3.0,1.0,4.0,1.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
878,327856,12,2,2022,6,15,0,32.0,FINISHED,2016,LEAGUE,322,63,0.0,0.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,9.0,5.0
879,327857,12,2,2022,6,12,30,32.0,FINISHED,2016,LEAGUE,394,356,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,1.0,8.0,5.0
880,327858,12,2,2022,6,15,0,32.0,FINISHED,2016,LEAGUE,336,1044,1.0,0.0,1.0,2.0,1.0,-2.0,2.0,-1.0,2.0,18.0,5.0
881,327859,12,2,2022,6,15,0,32.0,FINISHED,2016,LEAGUE,332,389,1.0,0.0,3.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
882,327860,12,2,2022,6,15,0,32.0,FINISHED,2016,LEAGUE,357,69,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.0,1.0,13.0,5.0
883,327861,9,2,2022,3,19,45,31.0,FINISHED,2016,LEAGUE,356,74,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
884,327862,9,2,2022,3,19,45,31.0,FINISHED,2016,LEAGUE,69,343,1.0,1.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
885,327863,9,2,2022,3,19,45,31.0,FINISHED,2016,LEAGUE,1081,394,0.0,0.0,0.0,0.0,4.0,-1.0,1.0,-4.0,0.0,17.0,5.0
886,327864,9,2,2022,3,19,45,31.0,FINISHED,2016,LEAGUE,387,355,1.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
887,327865,9,2,2022,3,19,45,31.0,FINISHED,2016,LEAGUE,1044,332,2.0,0.0,3.0,1.0,5.0,0.0,0.0,-5.0,0.0,18.0,5.0
888,327866,9,2,2022,3,19,45,31.0,FINISHED,2016,LEAGUE,59,351,0.0,1.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,12.0,5.0
889,327867,8,2,2022,2,19,45,31.0,FINISHED,2016,LEAGUE,70,72,0.0,0.0,3.0,0.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
890,327868,9,2,2022,3,19,45,31.0,FINISHED,2016,LEAGUE,715,1077,2.0,0.0,4.0,0.0,2.0,-2.0,2.0,-2.0,1.0,18.0,5.0
891,327869,8,2,2022,2,19,45,31.0,FINISHED,2016,LEAGUE,389,357,1.0,1.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,10.0,5.0
892,327870,8,2,2022,2,19,45,31.0,FINISHED,2016,LEAGUE,63,384,1.0,0.0,3.0,0.0,4.0,0.0,0.0,-4.0,1.0,16.0,5.0
893,327871,8,2,2022,2,19,45,31.0,FINISHED,2016,LEAGUE,342,322,2.0,0.0,3.0,1.0,4.0,-1.0,1.0,-4.0,0.0,10.0,5.0
894,327873,5,2,2022,6,17,30,30.0,FINISHED,2016,LEAGUE,72,59,1.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,9.0,5.0
895,327874,2,2,2022,3,19,45,30.0,FINISHED,2016,LEAGUE,357,715,0.0,0.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,12.0,5.0
896,327875,6,4,2022,3,19,0,30.0,FINISHED,2016,LEAGUE,74,1044,2.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
897,327876,5,4,2022,2,19,0,30.0,FINISHED,2016,LEAGUE,355,70,1.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
898,327877,5,4,2022,2,18,45,30.0,FINISHED,2016,LEAGUE,1077,389,0.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
899,327878,6,4,2022,3,18,45,30.0,FINISHED,2016,LEAGUE,351,1076,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
900,327879,15,2,2022,2,19,45,30.0,FINISHED,2016,LEAGUE,384,69,0.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
901,327880,6,4,2022,3,18,45,30.0,FINISHED,2016,LEAGUE,343,63,0.0,0.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,5.0,5.0
902,327881,5,2,2022,6,15,0,30.0,FINISHED,2016,LEAGUE,322,1081,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,3.0,2.0,5.0
903,327882,2,2,2022,3,19,45,30.0,FINISHED,2016,LEAGUE,394,342,0.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,9.0,5.0
904,327883,5,2,2022,6,15,0,30.0,FINISHED,2016,LEAGUE,336,387,2.0,0.0,3.0,1.0,1.0,-1.0,1.0,-1.0,3.0,16.0,5.0
905,327884,4,2,2022,5,19,45,30.0,FINISHED,2016,LEAGUE,332,356,0.0,0.0,1.0,2.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
906,327885,29,1,2022,6,15,0,29.0,FINISHED,2016,LEAGUE,322,72,2.0,0.0,2.0,0.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
907,327886,30,1,2022,7,16,0,29.0,FINISHED,2016,LEAGUE,715,351,1.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,10.0,5.0
908,327887,29,1,2022,6,15,0,29.0,FINISHED,2016,LEAGUE,69,355,3.0,0.0,4.0,0.0,2.0,0.0,0.0,-2.0,3.0,19.0,5.0
909,327888,29,1,2022,6,15,0,29.0,FINISHED,2016,LEAGUE,1081,387,0.0,1.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
910,327889,29,1,2022,6,17,30,29.0,FINISHED,2016,LEAGUE,1077,356,0.0,0.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,17.0,5.0
911,327890,29,1,2022,6,15,0,29.0,FINISHED,2016,LEAGUE,384,74,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-2.0,3.0,7.0,5.0
912,327891,29,1,2022,6,15,0,29.0,FINISHED,2016,LEAGUE,343,1076,0.0,0.0,1.0,0.0,0.0,-3.0,3.0,0.0,2.0,10.0,5.0
913,327892,29,1,2022,6,15,0,29.0,FINISHED,2016,LEAGUE,389,59,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,3.0,9.0,5.0
914,327893,28,1,2022,5,19,45,29.0,FINISHED,2016,LEAGUE,394,70,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,15.0,5.0
915,327894,29,1,2022,6,15,0,29.0,FINISHED,2016,LEAGUE,63,336,1.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,11.0,5.0
916,327895,30,1,2022,7,13,30,29.0,FINISHED,2016,LEAGUE,342,332,0.0,1.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
917,327896,29,1,2022,6,15,0,29.0,FINISHED,2016,LEAGUE,357,1044,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
918,327897,22,1,2022,6,15,0,28.0,FINISHED,2016,LEAGUE,72,1081,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
919,327898,22,1,2022,6,12,30,28.0,FINISHED,2016,LEAGUE,387,715,1.0,1.0,3.0,2.0,2.0,-3.0,3.0,-2.0,0.0,12.0,5.0
920,327899,22,1,2022,6,15,0,28.0,FINISHED,2016,LEAGUE,74,1077,0.0,0.0,3.0,0.0,4.0,0.0,0.0,-4.0,1.0,17.0,5.0
921,327900,22,1,2022,6,15,0,28.0,FINISHED,2016,LEAGUE,70,63,1.0,2.0,2.0,3.0,2.0,-3.0,3.0,-2.0,0.0,12.0,5.0
922,327901,22,1,2022,6,15,0,28.0,FINISHED,2016,LEAGUE,356,389,0.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
923,327902,22,1,2022,6,15,0,28.0,FINISHED,2016,LEAGUE,355,394,3.0,3.0,3.0,4.0,1.0,-3.0,3.0,-1.0,1.0,21.0,5.0
924,327903,22,1,2022,6,12,30,28.0,FINISHED,2016,LEAGUE,351,342,0.0,0.0,2.0,1.0,1.0,0.0,0.0,-1.0,4.0,11.0,5.0
925,327904,22,1,2022,6,15,0,28.0,FINISHED,2016,LEAGUE,1076,69,0.0,1.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
926,327905,22,1,2022,6,15,0,28.0,FINISHED,2016,LEAGUE,1044,322,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,16.0,5.0
927,327906,22,1,2022,6,15,0,28.0,FINISHED,2016,LEAGUE,336,384,0.0,0.0,1.0,0.0,1.0,-4.0,4.0,-1.0,0.0,15.0,5.0
928,327907,24,1,2022,1,19,45,28.0,FINISHED,2016,LEAGUE,59,343,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,10.0,5.0
929,327908,22,1,2022,6,15,0,28.0,FINISHED,2016,LEAGUE,332,357,1.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
930,327909,15,1,2022,6,15,0,27.0,FINISHED,2016,LEAGUE,394,72,1.0,0.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,9.0,5.0
931,327910,15,1,2022,6,12,30,27.0,FINISHED,2016,LEAGUE,715,59,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
932,327911,15,1,2022,6,15,0,27.0,FINISHED,2016,LEAGUE,69,74,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
933,327912,15,1,2022,6,15,0,27.0,FINISHED,2016,LEAGUE,1081,332,1.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
934,327913,15,1,2022,6,15,0,27.0,FINISHED,2016,LEAGUE,1077,1076,1.0,2.0,1.0,4.0,0.0,-3.0,3.0,0.0,2.0,17.0,5.0
935,327914,15,1,2022,6,15,0,27.0,FINISHED,2016,LEAGUE,384,351,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
936,327915,15,1,2022,6,15,0,27.0,FINISHED,2016,LEAGUE,343,355,0.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
937,327916,15,1,2022,6,12,30,27.0,FINISHED,2016,LEAGUE,389,1044,2.0,0.0,3.0,2.0,3.0,-2.0,2.0,-3.0,0.0,19.0,5.0
938,327917,16,1,2022,7,12,0,27.0,FINISHED,2016,LEAGUE,322,70,0.0,1.0,0.0,2.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
939,327918,15,1,2022,6,15,0,27.0,FINISHED,2016,LEAGUE,63,387,5.0,2.0,6.0,2.0,2.0,-1.0,1.0,-2.0,2.0,16.0,5.0
940,327919,15,1,2022,6,15,0,27.0,FINISHED,2016,LEAGUE,342,356,0.0,0.0,2.0,0.0,2.0,-3.0,3.0,-2.0,0.0,13.0,5.0
941,327920,26,4,2022,2,18,45,27.0,FINISHED,2016,LEAGUE,357,336,0.0,1.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,12.0,5.0
942,327921,2,1,2022,7,14,0,26.0,FINISHED,2016,LEAGUE,74,715,0.0,1.0,1.0,1.0,2.0,0.0,0.0,-2.0,3.0,7.0,5.0
943,327922,8,3,2022,2,19,45,26.0,FINISHED,2016,LEAGUE,72,63,0.0,0.0,1.0,5.0,1.0,-4.0,4.0,-1.0,0.0,16.0,5.0
944,327923,3,1,2022,1,15,0,26.0,FINISHED,2016,LEAGUE,70,1081,0.0,0.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,11.0,5.0
945,327924,8,3,2022,2,19,45,26.0,FINISHED,2016,LEAGUE,356,343,2.0,0.0,4.0,1.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
946,327925,3,1,2022,1,15,0,26.0,FINISHED,2016,LEAGUE,355,342,1.0,0.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
947,327926,25,1,2022,2,19,45,26.0,FINISHED,2016,LEAGUE,351,357,2.0,0.0,3.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
948,327927,8,3,2022,2,19,45,26.0,FINISHED,2016,LEAGUE,1076,389,0.0,1.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,25.0,5.0
949,327928,2,1,2022,7,13,0,26.0,FINISHED,2016,LEAGUE,387,384,1.0,2.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
950,327929,8,3,2022,2,19,45,26.0,FINISHED,2016,LEAGUE,1044,1077,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,15.0,5.0
951,327930,1,1,2022,6,15,0,26.0,FINISHED,2016,LEAGUE,336,322,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,3.0,11.0,5.0
952,327931,2,1,2022,7,14,0,26.0,FINISHED,2016,LEAGUE,59,394,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,3.0,10.0,5.0
953,327932,2,1,2022,7,14,0,26.0,FINISHED,2016,LEAGUE,332,69,0.0,1.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
954,327933,26,1,2022,3,20,0,25.0,FINISHED,2016,LEAGUE,74,1081,0.0,1.0,0.0,2.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
955,327934,30,12,2021,4,19,45,25.0,FINISHED,2016,LEAGUE,70,342,0.0,1.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
956,327935,11,1,2022,2,20,0,25.0,FINISHED,2016,LEAGUE,355,63,0.0,2.0,0.0,7.0,2.0,-3.0,3.0,-2.0,0.0,19.0,5.0
957,327936,1,2,2022,2,19,45,25.0,FINISHED,2016,LEAGUE,72,389,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
958,327937,30,12,2021,4,19,45,25.0,FINISHED,2016,LEAGUE,1044,715,1.0,0.0,3.0,0.0,2.0,-2.0,2.0,-2.0,1.0,11.0,5.0
959,327938,15,2,2022,2,19,45,25.0,FINISHED,2016,LEAGUE,356,322,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-4.0,1.0,10.0,5.0
960,327939,30,12,2021,4,19,45,25.0,FINISHED,2016,LEAGUE,351,394,0.0,1.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,9.0,5.0
961,327940,29,12,2021,3,19,45,25.0,FINISHED,2016,LEAGUE,1076,384,0.0,0.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
962,327941,30,12,2021,4,19,45,25.0,FINISHED,2016,LEAGUE,387,69,1.0,1.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,9.0,5.0
963,327942,29,12,2021,3,19,45,25.0,FINISHED,2016,LEAGUE,336,343,0.0,0.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,15.0,5.0
964,327943,29,12,2021,3,19,45,25.0,FINISHED,2016,LEAGUE,59,357,1.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,11.0,5.0
965,327944,25,1,2022,2,19,45,25.0,FINISHED,2016,LEAGUE,332,1077,0.0,1.0,2.0,2.0,1.0,-1.0,1.0,-1.0,1.0,14.0,3.0
966,327945,5,4,2022,2,18,45,24.0,FINISHED,2016,LEAGUE,384,72,0.0,0.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
967,327946,15,2,2022,2,19,45,24.0,FINISHED,2016,LEAGUE,715,1076,0.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
968,327947,27,12,2021,1,17,30,24.0,FINISHED,2016,LEAGUE,69,1044,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
969,327948,18,1,2022,2,19,45,24.0,FINISHED,2016,LEAGUE,1081,356,0.0,2.0,2.0,2.0,0.0,-3.0,3.0,0.0,2.0,16.0,5.0
970,327949,16,2,2022,3,19,45,24.0,FINISHED,2016,LEAGUE,1077,355,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
971,327950,26,12,2021,7,15,0,24.0,FINISHED,2016,LEAGUE,343,351,1.0,0.0,2.0,0.0,4.0,0.0,0.0,-4.0,1.0,12.0,5.0
972,327951,25,1,2022,2,19,45,24.0,FINISHED,2016,LEAGUE,389,387,1.0,0.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
973,327952,19,1,2022,3,19,45,24.0,FINISHED,2016,LEAGUE,322,59,1.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
974,327953,26,12,2021,7,15,0,24.0,FINISHED,2016,LEAGUE,394,336,1.0,2.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
975,327954,18,1,2022,2,19,45,24.0,FINISHED,2016,LEAGUE,63,332,4.0,1.0,6.0,2.0,5.0,0.0,0.0,-5.0,0.0,17.0,5.0
976,327955,27,12,2021,1,15,0,24.0,FINISHED,2016,LEAGUE,342,74,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,6.0,5.0
977,327956,8,3,2022,2,19,45,24.0,FINISHED,2016,LEAGUE,357,70,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,14.0,5.0
978,327957,25,1,2022,2,19,45,23.0,FINISHED,2016,LEAGUE,69,72,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,7.0,5.0
979,327958,1,3,2022,2,19,45,23.0,FINISHED,2016,LEAGUE,715,342,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.0,1.0,11.0,5.0
980,327959,19,1,2022,3,20,0,23.0,FINISHED,2016,LEAGUE,355,389,0.0,1.0,0.0,2.0,0.0,-2.0,2.0,0.0,3.0,5.0,5.0
981,327960,18,12,2021,6,15,0,23.0,FINISHED,2016,LEAGUE,351,322,0.0,1.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
982,327961,1,2,2022,2,19,45,23.0,FINISHED,2016,LEAGUE,384,1081,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,3.0,14.0,5.0
983,327962,18,12,2021,6,12,30,23.0,FINISHED,2016,LEAGUE,343,1044,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
984,327963,20,12,2021,1,19,45,23.0,FINISHED,2016,LEAGUE,63,356,0.0,1.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
