id,date,status,league_name,league_type,stage,home_team,home_team_id,away_team,away_team_id,score_home_ht,score_away_ht,score_home_ft,score_away_ft
416253,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Tottenham,73,1,0,2,3
416249,2022-10-29T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Everton,62,0,0,0,0
416247,2022-10-29T18:45:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Leeds United,341,1,1,1,2
416254,2022-10-30T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Nottingham,351,1,0,5,0
416246,2022-10-30T16:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,West Ham,563,1,0,1,0
416239,2022-11-05T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Brentford,402,1,1,2,2
416241,2022-11-05T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Bournemouth,1044,1,2,4,3
416235,2022-11-05T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Brighton Hove,397,2,2,2,3
416240,2022-11-05T15:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Fulham,63,1,1,2,1
416242,2022-11-05T17:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Leicester City,338,0,1,0,2
416248,2022-10-29T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Man City,65,0,0,0,1
416245,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Aston Villa,58,1,0,4,0
416253,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Tottenham,73,1,0,2,3
416251,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Chelsea,61,3,0,4,1
416252,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Wolverhampton,76,0,0,1,1
416250,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Southampton,340,1,0,1,0
416249,2022-10-29T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Everton,62,0,0,0,0
416247,2022-10-29T18:45:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Leeds United,341,1,1,1,2
416254,2022-10-30T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Nottingham,351,1,0,5,0
416246,2022-10-30T16:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,West Ham,563,1,0,1,0
416270,2022-10-20T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Aston Villa,58,1,0,3,0
416269,2022-10-20T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Leeds United,341,2,0,2,0
416259,2022-10-22T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Liverpool,64,0,0,1,0
416262,2022-10-22T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Crystal Palace,354,1,0,3,0
416260,2022-10-22T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Brighton Hove,397,2,0,3,1
416263,2022-10-22T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Man United,66,0,0,1,1
416255,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Leicester City,338,0,2,0,4
416264,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Brentford,402,3,0,4,0
416258,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Southampton,340,Arsenal,57,0,1,1,1
416261,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Fulham,63,1,1,2,3
416257,2022-10-23T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Newcastle,67,0,2,1,2
416256,2022-10-24T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Bournemouth,1044,1,0,2,0
416248,2022-10-29T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Man City,65,0,0,0,1
416250,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Southampton,340,1,0,1,0
416252,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Wolverhampton,76,0,0,1,1
416253,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Tottenham,73,1,0,2,3
416245,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Aston Villa,58,1,0,4,0
416251,2022-10-29T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Chelsea,61,3,0,4,1
416249,2022-10-29T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Everton,62,0,0,0,0
416247,2022-10-29T18:45:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Leeds United,341,1,1,1,2
416273,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Southampton,340,0,1,0,1
416267,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Everton,62,1,0,1,0
416272,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Chelsea,61,0,0,0,0
416266,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,West Ham,563,1,0,1,0
416265,2022-10-19T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Tottenham,73,0,0,2,0
416270,2022-10-20T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Aston Villa,58,1,0,3,0
416269,2022-10-20T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Leeds United,341,2,0,2,0
416259,2022-10-22T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Liverpool,64,0,0,1,0
416260,2022-10-22T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Brighton Hove,397,2,0,3,1
416262,2022-10-22T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Crystal Palace,354,1,0,3,0
416263,2022-10-22T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Man United,66,0,0,1,1
416258,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Southampton,340,Arsenal,57,0,1,1,1
416255,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Leicester City,338,0,2,0,4
416261,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Fulham,63,1,1,2,3
416264,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Brentford,402,3,0,4,0
416257,2022-10-23T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Newcastle,67,0,2,1,2
416256,2022-10-24T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Bournemouth,1044,1,0,2,0
416283,2022-10-14T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Brighton Hove,397,1,0,2,0
416280,2022-10-15T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Crystal Palace,354,0,0,0,0
416282,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Bournemouth,1044,1,2,2,2
416275,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Nottingham,351,0,0,1,0
416276,2022-10-15T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,0,0,2,0
416281,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Arsenal,57,0,1,0,1
416278,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Newcastle,67,0,0,0,0
416284,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Chelsea,61,0,1,0,2
416277,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Southampton,340,West Ham,563,1,0,1,1
416279,2022-10-16T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man City,65,0,0,1,0
416271,2022-10-18T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Nottingham,351,0,0,0,0
416268,2022-10-18T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Wolverhampton,76,0,1,2,1
416273,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Southampton,340,0,1,0,1
416267,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Everton,62,1,0,1,0
416272,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Chelsea,61,0,0,0,0
416266,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,West Ham,563,1,0,1,0
416265,2022-10-19T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Tottenham,73,0,0,2,0
416270,2022-10-20T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Aston Villa,58,1,0,3,0
416269,2022-10-20T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Leeds United,341,2,0,2,0
416259,2022-10-22T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Liverpool,64,0,0,1,0
416260,2022-10-22T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Brighton Hove,397,2,0,3,1
416262,2022-10-22T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Crystal Palace,354,1,0,3,0
416263,2022-10-22T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Man United,66,0,0,1,1
416258,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Southampton,340,Arsenal,57,0,1,1,1
416255,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Leicester City,338,0,2,0,4
416261,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Fulham,63,1,1,2,3
416264,2022-10-23T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Brentford,402,3,0,4,0
416257,2022-10-23T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Newcastle,67,0,2,1,2
416283,2022-10-14T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Brighton Hove,397,1,0,2,0
416280,2022-10-15T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Crystal Palace,354,0,0,0,0
416282,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Bournemouth,1044,1,2,2,2
416275,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Nottingham,351,0,0,1,0
416276,2022-10-15T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,0,0,2,0
416278,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Newcastle,67,0,0,0,0
416284,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Chelsea,61,0,1,0,2
416281,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Arsenal,57,0,1,0,1
416277,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Southampton,340,West Ham,563,1,0,1,1
416279,2022-10-16T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man City,65,0,0,1,0
416271,2022-10-18T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Nottingham,351,0,0,0,0
416268,2022-10-18T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Wolverhampton,76,0,1,2,1
416273,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Southampton,340,0,1,0,1
416267,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Everton,62,1,0,1,0
416272,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Chelsea,61,0,0,0,0
416266,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,West Ham,563,1,0,1,0
416265,2022-10-19T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Tottenham,73,0,0,2,0
416270,2022-10-20T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Aston Villa,58,1,0,3,0
416269,2022-10-20T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Leeds United,341,2,0,2,0
416259,2022-10-22T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Liverpool,64,0,0,1,0
416262,2022-10-22T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Crystal Palace,354,1,0,3,0
416260,2022-10-22T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Brighton Hove,397,2,0,3,1
416263,2022-10-22T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Man United,66,0,0,1,1
416283,2022-10-14T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Brighton Hove,397,1,0,2,0
416280,2022-10-15T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Crystal Palace,354,0,0,0,0
416282,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Bournemouth,1044,1,2,2,2
416275,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Nottingham,351,0,0,1,0
416276,2022-10-15T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,0,0,2,0
416284,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Chelsea,61,0,1,0,2
416277,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Southampton,340,West Ham,563,1,0,1,1
416278,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Newcastle,67,0,0,0,0
416281,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Arsenal,57,0,1,0,1
416279,2022-10-16T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man City,65,0,0,1,0
416271,2022-10-18T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Nottingham,351,0,0,0,0
416268,2022-10-18T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Wolverhampton,76,0,1,2,1
416272,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Chelsea,61,0,0,0,0
416266,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,West Ham,563,1,0,1,0
416267,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Everton,62,1,0,1,0
416273,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Southampton,340,0,1,0,1
416265,2022-10-19T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Tottenham,73,0,0,2,0
416270,2022-10-20T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Aston Villa,58,1,0,3,0
416269,2022-10-20T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Leeds United,341,2,0,2,0
416286,2022-10-10T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Aston Villa,58,1,1,1,1
416283,2022-10-14T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Brighton Hove,397,1,0,2,0
416280,2022-10-15T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Crystal Palace,354,0,0,0,0
416282,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Bournemouth,1044,1,2,2,2
416275,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Nottingham,351,0,0,1,0
416276,2022-10-15T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,0,0,2,0
416278,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Newcastle,67,0,0,0,0
416284,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Chelsea,61,0,1,0,2
416281,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Arsenal,57,0,1,0,1
416277,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Southampton,340,West Ham,563,1,0,1,1
416279,2022-10-16T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man City,65,0,0,1,0
416271,2022-10-18T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Nottingham,351,0,0,0,0
416268,2022-10-18T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Wolverhampton,76,0,1,2,1
416273,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Southampton,340,0,1,0,1
416267,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Everton,62,1,0,1,0
416272,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Chelsea,61,0,0,0,0
416266,2022-10-19T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,West Ham,563,1,0,1,0
416265,2022-10-19T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Tottenham,73,0,0,2,0
416285,2022-10-09T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Fulham,63,1,1,3,1
416290,2022-10-09T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Leeds United,341,1,1,2,1
416294,2022-10-09T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Liverpool,64,2,1,3,2
416289,2022-10-09T18:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Man United,66,1,2,1,2
416286,2022-10-10T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Aston Villa,58,1,1,1,1
416283,2022-10-14T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Brighton Hove,397,1,0,2,0
416280,2022-10-15T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Crystal Palace,354,0,0,0,0
416282,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Bournemouth,1044,1,2,2,2
416275,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Nottingham,351,0,0,1,0
416276,2022-10-15T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,0,0,2,0
416278,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Newcastle,67,0,0,0,0
416281,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Arsenal,57,0,1,0,1
416284,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Chelsea,61,0,1,0,2
416277,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Southampton,340,West Ham,563,1,0,1,1
416279,2022-10-16T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man City,65,0,0,1,0
416271,2022-10-18T18:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Nottingham,351,0,0,0,0
416268,2022-10-18T19:15:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Wolverhampton,76,0,1,2,1
416288,2022-10-08T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Southampton,340,2,0,4,0
416291,2022-10-08T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Wolverhampton,76,1,0,3,0
416293,2022-10-08T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Leicester City,338,0,1,2,1
416287,2022-10-08T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Brentford,402,2,0,5,1
416292,2022-10-08T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Tottenham,73,0,1,0,1
416290,2022-10-09T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Leeds United,341,1,1,2,1
416285,2022-10-09T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Fulham,63,1,1,3,1
416294,2022-10-09T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Liverpool,64,2,1,3,2
416289,2022-10-09T18:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Man United,66,1,2,1,2
416286,2022-10-10T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Aston Villa,58,1,1,1,1
416283,2022-10-14T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Brighton Hove,397,1,0,2,0
416280,2022-10-15T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Crystal Palace,354,0,0,0,0
416282,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Bournemouth,1044,1,2,2,2
416275,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Nottingham,351,0,0,1,0
416276,2022-10-15T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Tottenham,73,Everton,62,0,0,2,0
416284,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Aston Villa,58,Chelsea,61,0,1,0,2
416277,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Southampton,340,West Ham,563,1,0,1,1
416278,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man United,66,Newcastle,67,0,0,0,0
416281,2022-10-16T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leeds United,341,Arsenal,57,0,1,0,1
416279,2022-10-16T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Liverpool,64,Man City,65,0,0,1,0
416288,2022-10-08T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Man City,65,Southampton,340,2,0,4,0
416293,2022-10-08T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Leicester City,338,0,1,2,1
416291,2022-10-08T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Chelsea,61,Wolverhampton,76,1,0,3,0
416287,2022-10-08T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Newcastle,67,Brentford,402,2,0,5,1
416292,2022-10-08T16:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Tottenham,73,0,1,0,1
416290,2022-10-09T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Leeds United,341,1,1,2,1
416285,2022-10-09T13:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,West Ham,563,Fulham,63,1,1,3,1
416294,2022-10-09T15:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Arsenal,57,Liverpool,64,2,1,3,2
416289,2022-10-09T18:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Everton,62,Man United,66,1,2,1,2
416286,2022-10-10T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Nottingham,351,Aston Villa,58,1,1,1,1
416283,2022-10-14T19:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Brentford,402,Brighton Hove,397,1,0,2,0
416280,2022-10-15T11:30:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Leicester City,338,Crystal Palace,354,0,0,0,0
416275,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Nottingham,351,0,0,1,0
416282,2022-10-15T14:00:00Z,FINISHED,Premier League,LEAGUE,REGULAR_SEASON,Fulham,63,Bournemouth,1044,1,2,2,2
