,id,day,month,year,weekday,hour,minute,matchday,status,leagueName,leagueId,leagueType,stage,homeName,homeId,awayName,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
322,333598,22,12,2021,3,19,45,19.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Napoli,113,Spezia Calcio,488,0.0,1.0,0.0,1.0,4.0,-1.0,4.0,-4.0,0.0,13.0,5.0
323,333603,22,12,2021,3,19,45,19.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Empoli,445,Milan,98,1.0,2.0,2.0,4.0,0.0,-4.0,0.0,0.0,1.0,9.0,5.0
324,330369,22,12,2021,3,20,0,19.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Troyes,531,Brest,512,0.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.0,3.0,17.0,5.0
325,330375,22,12,2021,3,20,0,19.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Olympique Lyon,523,FC Metz,545,0.0,0.0,1.0,1.0,1.0,-2.0,1.0,-1.0,2.0,13.0,5.0
326,330371,22,12,2021,3,20,0,19.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Nice,522,RC Lens,546,0.0,1.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,10.0,5.0
327,330378,22,12,2021,3,20,0,19.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Bordeaux,526,Lille,521,2.0,1.0,2.0,3.0,0.0,-4.0,0.0,0.0,1.0,14.0,5.0
328,330373,22,12,2021,3,20,0,19.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Monaco,548,Stade Rennais,529,1.0,1.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,13.0,5.0
329,325623,22,12,2021,3,20,0,18.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Ajax,678,Sittard,1920,2.0,0.0,5.0,0.0,3.0,0.0,3.0,-3.0,2.0,18.0,5.0
330,330374,22,12,2021,3,20,0,19.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Marseille,516,Stade de Reims,547,0.0,0.0,1.0,1.0,4.0,0.0,4.0,-4.0,1.0,14.0,5.0
331,330370,22,12,2021,3,20,0,19.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Saint-Étienne,527,Nantes,543,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,3.0,11.0,5.0
332,330376,22,12,2021,3,20,0,19.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Lorient,525,PSG,524,1.0,0.0,1.0,1.0,1.0,-3.0,1.0,-1.0,1.0,18.0,5.0
333,325626,22,12,2021,3,20,0,18.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Utrecht,676,Twente,666,0.0,1.0,1.0,1.0,2.0,-1.0,2.0,-2.0,2.0,8.0,5.0
334,330372,22,12,2021,3,20,0,19.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Montpellier,518,Angers SCO,532,2.0,1.0,4.0,1.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
335,325624,23,12,2021,4,17,45,18.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,PSV,674,Go Ahead,718,1.0,0.0,2.0,0.0,5.0,0.0,5.0,-5.0,0.0,16.0,5.0
336,325628,23,12,2021,4,20,0,18.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Sparta,6806,RKC,683,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,4.0,10.0,5.0
337,327178,26,12,2021,7,15,0,19.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Leicester City,338,4.0,0.0,6.0,3.0,4.0,-1.0,4.0,-4.0,0.0,16.0,5.0
338,327953,26,12,2021,7,15,0,24.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Blackpool,336,1.0,2.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
339,327175,26,12,2021,7,15,0,19.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Crystal Palace,354,2.0,0.0,3.0,0.0,5.0,0.0,5.0,-5.0,0.0,15.0,5.0
340,327174,26,12,2021,7,15,0,19.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Southampton,340,0.0,1.0,2.0,3.0,1.0,-2.0,1.0,-1.0,2.0,12.0,5.0
341,327176,26,12,2021,7,15,0,19.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Norwich,68,Arsenal,57,0.0,2.0,0.0,5.0,0.0,-4.0,0.0,0.0,1.0,17.0,5.0
342,327950,26,12,2021,7,15,0,24.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Nottingham,351,1.0,0.0,2.0,0.0,4.0,0.0,4.0,-4.0,1.0,12.0,5.0
343,327182,26,12,2021,7,17,30,19.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Chelsea,61,1.0,1.0,1.0,3.0,2.0,-1.0,2.0,-2.0,2.0,11.0,5.0
344,327181,26,12,2021,7,20,0,19.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Brentford,402,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,-2.0,2.0,13.0,5.0
345,325649,10,12,2021,5,19,0,16.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Willem II,672,Cambuur,1909,0.0,0.0,1.0,3.0,0.0,-2.0,0.0,0.0,3.0,11.0,5.0
346,329577,10,12,2021,5,19,30,15.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,1. FC Köln,1,Augsburg,16,0.0,0.0,0.0,2.0,3.0,0.0,3.0,-3.0,2.0,18.0,5.0
347,333622,10,12,2021,5,19,45,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Genoa,107,Sampdoria,584,0.0,1.0,1.0,3.0,1.0,-2.0,1.0,-1.0,2.0,13.0,5.0
348,330384,10,12,2021,5,20,0,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Nantes,543,RC Lens,546,0.0,2.0,3.0,2.0,0.0,-3.0,0.0,0.0,2.0,13.0,5.0
349,327211,10,12,2021,5,20,0,16.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Watford,346,0.0,1.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,14.0,5.0
350,327204,11,12,2021,6,12,30,16.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Wolverhampton,76,0.0,0.0,1.0,0.0,4.0,-1.0,4.0,-4.0,0.0,21.0,5.0
351,327978,11,12,2021,6,12,30,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Coventry City,1076,1.0,0.0,1.0,1.0,1.0,-3.0,1.0,-1.0,1.0,15.0,5.0
352,333623,11,12,2021,6,14,0,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Fiorentina,99,Salernitana,455,1.0,0.0,4.0,0.0,3.0,-1.0,3.0,-3.0,1.0,17.0,5.0
353,329578,11,12,2021,6,14,30,15.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bochum,36,Dortmund,4,1.0,0.0,1.0,1.0,0.0,-3.0,0.0,0.0,2.0,14.0,5.0
354,329576,11,12,2021,6,14,30,15.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Hertha BSC,9,Bielefeld,38,0.0,0.0,2.0,0.0,2.0,-1.0,2.0,-2.0,2.0,7.0,5.0
355,329575,11,12,2021,6,14,30,15.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Freiburg,17,Hoffenheim,2,1.0,1.0,1.0,2.0,4.0,0.0,4.0,-4.0,1.0,18.0,5.0
356,329571,11,12,2021,6,14,30,15.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bayern,5,Mainz,15,0.0,1.0,2.0,1.0,4.0,-1.0,4.0,-4.0,0.0,29.0,5.0
357,329572,11,12,2021,6,14,30,15.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,RB Leipzig,721,M'gladbach,18,2.0,0.0,4.0,1.0,3.0,-2.0,3.0,-3.0,0.0,13.0,5.0
358,327976,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Fulham,63,0.0,1.0,1.0,1.0,0.0,-3.0,0.0,0.0,2.0,21.0,5.0
359,327979,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Derby County,342,Blackpool,336,0.0,0.0,1.0,0.0,4.0,-1.0,4.0,-4.0,0.0,10.0,5.0
360,327971,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Reading,355,0.0,0.0,1.0,0.0,5.0,0.0,5.0,-5.0,0.0,8.0,5.0
361,327208,11,12,2021,6,15,0,16.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Leeds United,341,1.0,1.0,3.0,2.0,4.0,-1.0,4.0,-4.0,0.0,17.0,5.0
362,327974,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Barnsley,357,0.0,0.0,2.0,1.0,4.0,-1.0,4.0,-4.0,0.0,15.0,5.0
363,327969,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Nottingham,351,0.0,0.0,1.0,4.0,3.0,-2.0,3.0,-3.0,0.0,19.0,5.0
364,327975,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Peterborough,1077,Millwall,384,0.0,1.0,2.0,1.0,2.0,-3.0,2.0,-2.0,0.0,16.0,5.0
365,327205,11,12,2021,6,15,0,16.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Aston Villa,58,0.0,0.0,1.0,0.0,3.0,0.0,3.0,-3.0,2.0,18.0,5.0
366,327970,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Cardiff,715,2.0,0.0,2.0,2.0,1.0,-4.0,1.0,-1.0,0.0,9.0,5.0
367,327212,11,12,2021,6,15,0,16.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Southampton,340,2.0,0.0,3.0,0.0,2.0,-1.0,2.0,-2.0,2.0,16.0,5.0
368,327977,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Bristol City,387,1.0,0.0,2.0,2.0,1.0,-3.0,1.0,-1.0,1.0,16.0,5.0
369,327980,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Blackburn,59,0.0,1.0,0.0,2.0,4.0,-1.0,4.0,-4.0,0.0,17.0,5.0
370,327972,11,12,2021,6,15,0,22.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Middlesbrough,343,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,-2.0,2.0,14.0,5.0
371,330387,11,12,2021,6,16,0,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Brest,512,Montpellier,518,0.0,1.0,0.0,4.0,3.0,-2.0,3.0,-3.0,0.0,19.0,5.0
372,333614,11,12,2021,6,17,0,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Venezia FC,454,Juventus,109,0.0,1.0,1.0,1.0,0.0,-4.0,0.0,0.0,1.0,16.0,5.0
373,329573,11,12,2021,6,17,30,15.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Wolfsburg,11,Stuttgart,10,0.0,1.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
374,327203,11,12,2021,6,17,30,16.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Norwich,68,Man United,66,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,17.0,5.0
375,325646,11,12,2021,6,17,45,16.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Utrecht,676,Go Ahead,718,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,-2.0,2.0,14.0,5.0
376,325647,11,12,2021,6,19,0,16.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Heerenveen,673,Sparta,6806,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,3.0,10.0,5.0
377,333615,11,12,2021,6,19,45,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Udinese,115,Milan,98,1.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,18.0,5.0
378,325645,11,12,2021,6,20,0,16.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Zwolle,684,Sittard,1920,0.0,0.0,0.0,1.0,2.0,-3.0,2.0,-2.0,0.0,10.0,5.0
379,330382,11,12,2021,6,20,0,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Stade de Reims,547,Saint-Étienne,527,1.0,0.0,2.0,0.0,3.0,0.0,3.0,-3.0,2.0,13.0,5.0
380,325648,12,12,2021,7,11,15,16.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Twente,666,RKC,683,2.0,1.0,2.0,1.0,4.0,-1.0,4.0,-4.0,0.0,15.0,5.0
381,333616,12,12,2021,7,11,30,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Torino,586,Bologna,103,1.0,0.0,2.0,1.0,1.0,-2.0,1.0,-1.0,2.0,6.0,5.0
382,330386,12,12,2021,7,12,0,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Lille,521,Olympique Lyon,523,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
383,325644,12,12,2021,7,13,30,16.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Groningen,677,Feyenoord,675,0.0,0.0,1.0,1.0,0.0,-3.0,0.0,0.0,2.0,11.0,5.0
384,325642,12,12,2021,7,13,30,16.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Vitesse,679,Heracles,671,1.0,1.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,12.0,5.0
385,327206,12,12,2021,7,14,0,16.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Newcastle,67,1.0,0.0,4.0,0.0,1.0,-3.0,1.0,-1.0,1.0,12.0,5.0
386,330385,12,12,2021,7,14,0,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,FC Metz,545,Lorient,525,3.0,0.0,4.0,1.0,2.0,-3.0,2.0,-2.0,0.0,17.0,5.0
387,330381,12,12,2021,7,14,0,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Stade Rennais,529,Nice,522,0.0,1.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
388,333621,12,12,2021,7,14,0,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Verona,450,Atalanta,102,1.0,1.0,1.0,2.0,1.0,-3.0,1.0,-1.0,1.0,13.0,5.0
389,330379,12,12,2021,7,14,0,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Troyes,531,Bordeaux,526,1.0,1.0,1.0,2.0,3.0,-2.0,3.0,-3.0,0.0,10.0,5.0
390,330388,12,12,2021,7,14,0,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Angers SCO,532,Clermont Foot,541,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,1.0,13.0,5.0
391,327209,12,12,2021,7,14,0,16.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,West Ham,563,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,3.0,12.0,5.0
392,329579,12,12,2021,7,14,30,15.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Greuther Fürth,21,Union Berlin,28,0.0,0.0,1.0,0.0,2.0,-1.0,2.0,-2.0,2.0,12.0,5.0
393,325643,12,12,2021,7,15,45,16.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Ajax,678,AZ,682,0.0,0.0,1.0,2.0,0.0,-3.0,0.0,0.0,2.0,12.0,5.0
394,330380,12,12,2021,7,16,5,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Strasbourg,576,Marseille,516,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,4.0,16.0,5.0
395,329574,12,12,2021,7,16,30,15.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Frankfurt,19,Leverkusen,3,2.0,2.0,5.0,2.0,1.0,-4.0,1.0,-1.0,0.0,21.0,5.0
396,327207,12,12,2021,7,16,30,16.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Everton,62,1.0,0.0,3.0,1.0,0.0,-2.0,0.0,0.0,3.0,8.0,5.0
397,333619,12,12,2021,7,17,0,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Napoli,113,Empoli,445,0.0,0.0,0.0,1.0,2.0,-3.0,2.0,-2.0,0.0,11.0,5.0
398,333617,12,12,2021,7,17,0,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Sassuolo,471,Lazio,110,0.0,1.0,2.0,1.0,1.0,-4.0,1.0,-1.0,0.0,12.0,5.0
399,325641,12,12,2021,7,19,0,16.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,NEC,1915,PSV,674,1.0,0.0,1.0,2.0,1.0,-4.0,1.0,-1.0,0.0,22.0,5.0
400,333620,12,12,2021,7,19,45,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Inter,108,Cagliari,104,1.0,0.0,4.0,0.0,4.0,0.0,4.0,-4.0,1.0,15.0,5.0
401,330383,12,12,2021,7,19,45,18.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,PSG,524,Monaco,548,2.0,0.0,2.0,0.0,1.0,-2.0,1.0,-1.0,2.0,16.0,5.0
402,333618,13,12,2021,1,19,45,17.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Roma,100,Spezia Calcio,488,1.0,0.0,2.0,0.0,4.0,0.0,4.0,-4.0,1.0,12.0,5.0
403,329567,14,12,2021,2,17,30,16.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Stuttgart,10,Bayern,5,0.0,1.0,0.0,5.0,1.0,-2.0,1.0,-1.0,2.0,18.0,5.0
404,329563,14,12,2021,2,19,30,16.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Wolfsburg,11,1. FC Köln,1,1.0,1.0,2.0,3.0,3.0,-1.0,3.0,-3.0,1.0,14.0,5.0
405,329570,14,12,2021,2,19,30,16.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bielefeld,38,Bochum,36,0.0,0.0,2.0,0.0,3.0,-1.0,3.0,-3.0,1.0,22.0,5.0
406,329568,14,12,2021,2,19,30,16.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Mainz,15,Hertha BSC,9,2.0,0.0,4.0,0.0,2.0,-1.0,2.0,-2.0,2.0,14.0,5.0
407,327197,14,12,2021,2,19,45,17.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Norwich,68,Aston Villa,58,0.0,1.0,0.0,2.0,1.0,-4.0,1.0,-1.0,0.0,14.0,5.0
408,327193,14,12,2021,2,20,0,17.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Leeds United,341,3.0,0.0,7.0,0.0,4.0,-1.0,4.0,-4.0,0.0,21.0,5.0
409,329566,15,12,2021,3,17,30,16.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,M'gladbach,18,Frankfurt,19,1.0,1.0,2.0,3.0,0.0,-2.0,0.0,0.0,3.0,13.0,5.0
410,329565,15,12,2021,3,19,30,16.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Union Berlin,28,Freiburg,17,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,-2.0,2.0,16.0,5.0
411,329569,15,12,2021,3,19,30,16.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Augsburg,16,RB Leipzig,721,0.0,1.0,1.0,1.0,0.0,-3.0,0.0,0.0,2.0,22.0,5.0
412,329562,15,12,2021,3,19,30,16.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Dortmund,4,Greuther Fürth,21,1.0,0.0,3.0,0.0,5.0,0.0,5.0,-5.0,0.0,21.0,5.0
413,327196,15,12,2021,3,19,30,17.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Southampton,340,1.0,2.0,2.0,2.0,3.0,-1.0,3.0,-3.0,1.0,13.0,5.0
414,329564,15,12,2021,3,19,30,16.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Leverkusen,3,Hoffenheim,2,1.0,0.0,2.0,2.0,4.0,-1.0,4.0,-4.0,0.0,21.0,5.0
415,327200,15,12,2021,3,19,30,17.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Wolverhampton,76,0.0,1.0,0.0,1.0,3.0,-1.0,3.0,-3.0,1.0,17.0,5.0
416,327202,15,12,2021,3,20,0,17.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,West Ham,563,0.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,20.0,5.0
417,327195,16,12,2021,4,19,45,17.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Everton,62,0.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
418,327194,16,12,2021,4,20,0,17.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Newcastle,67,2.0,1.0,3.0,1.0,5.0,0.0,5.0,-5.0,0.0,15.0,5.0
419,327998,27,11,2021,6,12,30,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Fulham,63,0.0,1.0,1.0,1.0,1.0,-3.0,1.0,-1.0,1.0,13.0,5.0
420,327242,27,11,2021,6,12,30,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Newcastle,67,0.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
421,333652,27,11,2021,6,14,0,14.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Empoli,445,Fiorentina,99,0.0,0.0,2.0,1.0,1.0,-1.0,1.0,-1.0,3.0,7.0,5.0
422,333647,27,11,2021,6,14,0,14.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Sampdoria,584,Verona,450,0.0,1.0,3.0,1.0,3.0,-1.0,3.0,-3.0,1.0,17.0,5.0
423,329591,27,11,2021,6,14,30,13.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Wolfsburg,11,Dortmund,4,1.0,1.0,1.0,3.0,1.0,-3.0,1.0,-1.0,1.0,18.0,5.0
424,329594,27,11,2021,6,14,30,13.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Hertha BSC,9,Augsburg,16,1.0,0.0,1.0,1.0,4.0,0.0,4.0,-4.0,1.0,10.0,5.0
425,329596,27,11,2021,6,14,30,13.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bochum,36,Freiburg,17,0.0,0.0,2.0,1.0,0.0,-5.0,0.0,0.0,0.0,12.0,5.0
426,329597,27,11,2021,6,14,30,13.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Greuther Fürth,21,Hoffenheim,2,1.0,2.0,3.0,6.0,1.0,-2.0,1.0,-1.0,2.0,35.0,5.0
427,329595,27,11,2021,6,14,30,13.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,1. FC Köln,1,M'gladbach,18,0.0,0.0,4.0,1.0,2.0,-1.0,2.0,-2.0,2.0,21.0,5.0
428,328001,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Middlesbrough,343,0.0,2.0,1.0,2.0,1.0,-2.0,1.0,-1.0,2.0,16.0,5.0
429,327999,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Peterborough,1077,Barnsley,357,0.0,0.0,0.0,0.0,3.0,-1.0,3.0,-3.0,1.0,15.0,5.0
430,327994,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Luton Town,389,Cardiff,715,0.0,1.0,1.0,2.0,3.0,-2.0,3.0,-3.0,0.0,10.0,5.0
431,328003,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Coventry City,1076,1.0,0.0,2.0,2.0,3.0,-1.0,3.0,-3.0,1.0,20.0,5.0
432,327996,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Blackburn,59,0.0,0.0,0.0,1.0,3.0,-2.0,3.0,-3.0,0.0,14.0,5.0
433,327233,27,11,2021,6,15,0,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Norwich,68,Wolverhampton,76,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-1.0,2.0,9.0,5.0
434,328004,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Blackpool,336,0.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
435,327993,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Reading,355,1.0,2.0,2.0,3.0,2.0,-2.0,2.0,-2.0,1.0,24.0,5.0
436,328000,27,11,2021,6,15,0,20.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Millwall,384,1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-2.0,2.0,9.0,5.0
437,327237,27,11,2021,6,15,0,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Aston Villa,58,0.0,1.0,1.0,2.0,1.0,-3.0,1.0,-1.0,1.0,14.0,5.0
438,327235,27,11,2021,6,15,0,13.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Southampton,340,3.0,0.0,4.0,0.0,4.0,0.0,4.0,-4.0,1.0,22.0,5.0
439,330416,27,11,2021,6,16,0,15.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Lille,521,Nantes,543,1.0,1.0,1.0,1.0,4.0,0.0,4.0,-4.0,1.0,11.0,5.0
