id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
415975,27,8,2022,6,18,0,4.0,0.0,675,1914,0.0,0.0,4.0,0.0,4.0,0.0,0.0,-4.0,1.0,18.0,5.0
415976,27,8,2022,6,16,45,4.0,0.0,679,683,0.0,1.0,2.0,2.0,0.0,-4.0,4.0,0.0,1.0,14.0,5.0
415977,27,8,2022,6,14,30,4.0,0.0,718,6806,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,7.0,5.0
415981,21,8,2022,7,12,30,3.0,0.0,6806,678,0.0,1.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,15.0,5.0
415982,20,8,2022,6,16,45,3.0,0.0,1920,1909,1.0,0.0,1.0,4.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
415983,20,8,2022,6,19,0,3.0,0.0,1914,676,1.0,2.0,3.0,2.0,2.0,-3.0,3.0,-2.0,0.0,20.0,5.0
415984,31,8,2022,3,16,45,3.0,0.0,674,1919,3.0,1.0,7.0,1.0,5.0,0.0,0.0,-5.0,0.0,25.0,5.0
415985,21,8,2022,7,10,15,3.0,0.0,677,718,1.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.0,1.0,12.0,5.0
415986,20,8,2022,6,14,30,3.0,0.0,679,673,0.0,2.0,0.0,4.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
415987,14,8,2022,7,14,45,2.0,0.0,6806,682,1.0,1.0,2.0,3.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
415988,14,8,2022,7,12,30,2.0,0.0,666,1920,2.0,0.0,3.0,0.0,4.0,-1.0,1.0,-4.0,0.0,14.0,5.0
415989,14,8,2022,7,12,30,2.0,0.0,678,677,3.0,1.0,6.0,1.0,5.0,0.0,0.0,-5.0,0.0,23.0,5.0
415990,14,8,2022,7,10,15,2.0,0.0,1919,1915,1.0,2.0,1.0,4.0,0.0,-4.0,4.0,0.0,1.0,22.0,5.0
415992,13,8,2022,6,18,0,2.0,0.0,676,1909,0.0,0.0,0.0,0.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
415993,13,8,2022,6,18,0,2.0,0.0,1914,683,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
415994,13,8,2022,6,16,45,2.0,0.0,718,674,1.0,3.0,2.0,5.0,0.0,-5.0,5.0,0.0,0.0,16.0,5.0
415995,12,8,2022,5,18,0,2.0,0.0,670,679,2.0,1.0,3.0,1.0,1.0,-2.0,2.0,-1.0,2.0,8.0,5.0
415996,7,8,2022,7,14,45,1.0,0.0,682,718,0.0,0.0,2.0,0.0,5.0,0.0,0.0,-5.0,0.0,21.0,5.0
415997,7,8,2022,7,12,30,1.0,0.0,1915,666,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
415998,7,8,2022,7,12,30,1.0,0.0,679,675,1.0,2.0,2.0,5.0,2.0,-3.0,3.0,-2.0,0.0,16.0,5.0
415999,7,8,2022,7,10,15,1.0,0.0,677,1919,2.0,1.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
416000,6,8,2022,6,19,0,1.0,0.0,683,676,2.0,0.0,2.0,2.0,0.0,-2.0,2.0,0.0,3.0,17.0,5.0
416001,6,8,2022,6,18,0,1.0,0.0,674,1914,3.0,0.0,4.0,1.0,4.0,-1.0,1.0,-4.0,0.0,15.0,5.0
416002,6,8,2022,6,16,45,1.0,0.0,1909,670,0.0,2.0,0.0,2.0,3.0,-2.0,2.0,-3.0,0.0,21.0,5.0
416003,6,8,2022,6,14,30,1.0,0.0,1920,678,1.0,0.0,2.0,3.0,0.0,-3.0,3.0,0.0,2.0,18.0,5.0
416005,28,5,2023,7,15,30,38.0,0.0,340,64,2.0,2.0,4.0,4.0,0.0,-4.0,4.0,0.0,1.0,22.0,5.0
416006,28,5,2023,7,15,30,38.0,0.0,66,63,1.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,14.0,5.0
416007,28,5,2023,7,15,30,38.0,0.0,338,563,1.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,19.0,5.0
416008,28,5,2023,7,15,30,38.0,0.0,341,73,0.0,1.0,1.0,4.0,1.0,-4.0,4.0,-1.0,0.0,23.0,5.0
416009,28,5,2023,7,15,30,38.0,0.0,62,1044,0.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,15.0,5.0
416010,28,5,2023,7,15,30,38.0,0.0,354,351,0.0,1.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,8.0,5.0
416011,28,5,2023,7,15,30,38.0,0.0,61,67,1.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,21.0,5.0
416012,28,5,2023,7,15,30,38.0,0.0,402,65,0.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,11.0,5.0
416013,28,5,2023,7,15,30,38.0,0.0,58,397,2.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,16.0,5.0
416014,28,5,2023,7,15,30,38.0,0.0,57,76,3.0,0.0,5.0,0.0,5.0,0.0,0.0,-5.0,0.0,15.0,5.0
416015,20,5,2023,6,14,0,37.0,0.0,76,62,1.0,0.0,1.0,1.0,4.0,0.0,0.0,-4.0,1.0,10.0,5.0
416016,21,5,2023,7,12,30,37.0,0.0,563,341,1.0,1.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,18.0,5.0
416017,20,5,2023,6,11,30,37.0,0.0,73,402,1.0,0.0,1.0,3.0,1.0,-1.0,1.0,-1.0,3.0,17.0,5.0
416018,20,5,2023,6,16,30,37.0,0.0,351,57,1.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,13.0,5.0
416019,22,5,2023,1,19,0,37.0,0.0,67,338,0.0,0.0,0.0,0.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
416020,21,5,2023,7,15,0,37.0,0.0,65,61,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-3.0,2.0,16.0,5.0
416021,20,5,2023,6,14,0,37.0,0.0,64,58,0.0,1.0,1.0,1.0,3.0,0.0,0.0,-3.0,2.0,18.0,5.0
416022,20,5,2023,6,14,0,37.0,0.0,63,354,1.0,1.0,2.0,2.0,1.0,0.0,0.0,-1.0,4.0,9.0,5.0
416023,21,5,2023,7,13,0,37.0,0.0,397,340,2.0,0.0,3.0,1.0,3.0,0.0,0.0,-3.0,2.0,17.0,5.0
416024,20,5,2023,6,14,0,37.0,0.0,1044,66,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,18.0,5.0
416025,13,5,2023,6,14,0,36.0,0.0,340,63,0.0,0.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
416026,13,5,2023,6,14,0,36.0,0.0,66,76,1.0,0.0,2.0,0.0,4.0,-1.0,1.0,-4.0,0.0,12.0,5.0
416027,15,5,2023,1,19,0,36.0,0.0,338,64,0.0,2.0,0.0,3.0,1.0,-4.0,4.0,-1.0,0.0,13.0,5.0
416029,14,5,2023,7,13,0,36.0,0.0,62,65,0.0,2.0,0.0,3.0,0.0,-4.0,4.0,0.0,1.0,12.0,5.0
416030,13,5,2023,6,14,0,36.0,0.0,354,1044,1.0,0.0,2.0,0.0,2.0,-3.0,3.0,-2.0,0.0,7.0,5.0
416031,13,5,2023,6,14,0,36.0,0.0,61,351,0.0,1.0,2.0,2.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
416032,14,5,2023,7,13,0,36.0,0.0,402,563,2.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,16.0,5.0
416033,13,5,2023,6,14,0,36.0,0.0,58,73,1.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,16.0,5.0
416034,14,5,2023,7,15,30,36.0,0.0,57,397,0.0,0.0,0.0,3.0,3.0,-2.0,2.0,-3.0,0.0,18.0,5.0
416035,6,5,2023,6,14,0,35.0,0.0,76,58,1.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,10.0,5.0
416036,7,5,2023,7,18,0,35.0,0.0,563,66,1.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,11.0,5.0
416037,6,5,2023,6,14,0,35.0,0.0,73,354,1.0,0.0,1.0,0.0,5.0,0.0,0.0,-5.0,0.0,15.0,5.0
416038,8,5,2023,1,19,0,35.0,0.0,351,340,3.0,1.0,4.0,3.0,3.0,-1.0,1.0,-3.0,1.0,17.0,5.0
416039,7,5,2023,7,15,30,35.0,0.0,67,57,0.0,1.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
416040,6,5,2023,6,14,0,35.0,0.0,65,341,2.0,0.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,21.0,5.0
416041,6,5,2023,6,16,30,35.0,0.0,64,402,1.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,16.0,5.0
416042,8,5,2023,1,14,0,35.0,0.0,63,338,3.0,0.0,5.0,3.0,3.0,-2.0,2.0,-3.0,0.0,18.0,5.0
416043,8,5,2023,1,16,30,35.0,0.0,397,62,0.0,3.0,1.0,5.0,2.0,-1.0,1.0,-2.0,2.0,20.0,5.0
416044,6,5,2023,6,14,0,35.0,0.0,1044,61,1.0,1.0,1.0,3.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
416045,30,4,2023,7,13,0,34.0,0.0,67,340,0.0,1.0,3.0,1.0,5.0,0.0,0.0,-5.0,0.0,16.0,5.0
416046,30,4,2023,7,13,0,34.0,0.0,66,58,1.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,19.0,5.0
416047,30,4,2023,7,15,30,34.0,0.0,64,73,3.0,1.0,4.0,3.0,3.0,-1.0,1.0,-3.0,1.0,21.0,5.0
416048,1,5,2023,1,19,0,34.0,0.0,338,62,2.0,1.0,2.0,2.0,1.0,-1.0,1.0,-1.0,3.0,13.0,5.0
416049,30,4,2023,7,13,0,34.0,0.0,63,65,1.0,2.0,1.0,2.0,0.0,-5.0,5.0,0.0,0.0,21.0,5.0
416050,29,4,2023,6,11,45,34.0,0.0,354,563,3.0,2.0,4.0,3.0,3.0,-1.0,1.0,-3.0,1.0,24.0,5.0
416051,29,4,2023,6,14,0,34.0,0.0,397,76,4.0,0.0,6.0,0.0,3.0,-1.0,1.0,-3.0,1.0,17.0,5.0
416052,29,4,2023,6,14,0,34.0,0.0,402,351,0.0,1.0,2.0,1.0,2.0,0.0,0.0,-2.0,3.0,16.0,5.0
416053,30,4,2023,7,13,0,34.0,0.0,1044,341,2.0,1.0,4.0,1.0,1.0,-4.0,4.0,-1.0,0.0,22.0,5.0
416054,2,5,2023,2,19,0,34.0,0.0,57,61,3.0,0.0,3.0,1.0,4.0,0.0,0.0,-4.0,1.0,20.0,5.0
416055,26,4,2023,3,19,0,33.0,0.0,65,57,2.0,0.0,4.0,1.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
416056,27,4,2023,4,18,45,33.0,0.0,340,1044,0.0,0.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
416057,26,4,2023,3,18,45,33.0,0.0,61,402,0.0,1.0,0.0,2.0,0.0,-3.0,3.0,0.0,2.0,13.0,5.0
416058,25,4,2023,2,18,45,33.0,0.0,58,63,1.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,15.0,5.0
416059,25,4,2023,2,18,30,33.0,0.0,76,354,1.0,0.0,2.0,0.0,1.0,-4.0,4.0,-1.0,0.0,16.0,5.0
416060,26,4,2023,3,18,45,33.0,0.0,563,64,1.0,1.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,18.0,5.0
416061,27,4,2023,4,19,15,33.0,0.0,73,66,0.0,2.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,17.0,5.0
416062,26,4,2023,3,18,30,33.0,0.0,351,397,1.0,1.0,3.0,1.0,1.0,-2.0,2.0,-1.0,2.0,10.0,5.0
416063,25,4,2023,2,19,0,33.0,0.0,341,338,1.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
416064,27,4,2023,4,18,45,33.0,0.0,62,67,0.0,1.0,1.0,4.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
416065,23,4,2023,7,13,0,32.0,0.0,67,73,5.0,0.0,6.0,1.0,3.0,-2.0,2.0,-3.0,0.0,25.0,5.0
416066,25,5,2023,4,19,0,32.0,0.0,66,61,2.0,0.0,4.0,1.0,2.0,-1.0,1.0,-2.0,2.0,19.0,5.0
416067,22,4,2023,6,14,0,32.0,0.0,64,351,0.0,0.0,3.0,2.0,4.0,-1.0,1.0,-4.0,0.0,11.0,5.0
416068,22,4,2023,6,14,0,32.0,0.0,338,76,1.0,1.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
416069,22,4,2023,6,11,30,32.0,0.0,63,341,0.0,0.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,24.0,5.0
416070,22,4,2023,6,14,0,32.0,0.0,354,62,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,3.0,8.0,5.0
416071,24,5,2023,3,19,0,32.0,0.0,397,65,1.0,1.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,16.0,5.0
416072,22,4,2023,6,14,0,32.0,0.0,402,58,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,18.0,5.0
416073,23,4,2023,7,13,0,32.0,0.0,1044,563,0.0,3.0,0.0,4.0,0.0,-3.0,3.0,0.0,2.0,14.0,5.0
416074,21,4,2023,5,19,0,32.0,0.0,57,340,1.0,2.0,3.0,3.0,2.0,-1.0,1.0,-2.0,2.0,16.0,5.0
416075,15,4,2023,6,14,0,31.0,0.0,76,402,1.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
416077,15,4,2023,6,14,15,31.0,0.0,73,1044,1.0,1.0,2.0,3.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
416078,15,4,2023,6,14,0,31.0,0.0,340,354,0.0,0.0,0.0,2.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
416079,16,4,2023,7,15,30,31.0,0.0,351,66,0.0,1.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,13.0,5.0
416080,15,4,2023,6,16,30,31.0,0.0,65,338,3.0,0.0,3.0,1.0,4.0,-1.0,1.0,-4.0,0.0,16.0,5.0
416081,17,4,2023,1,19,0,31.0,0.0,341,64,0.0,2.0,1.0,6.0,1.0,-3.0,3.0,-1.0,1.0,21.0,5.0
416082,15,4,2023,6,14,0,31.0,0.0,62,63,1.0,1.0,1.0,3.0,0.0,-3.0,3.0,0.0,2.0,20.0,5.0
416083,15,4,2023,6,14,0,31.0,0.0,61,397,1.0,1.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
416084,15,4,2023,6,11,30,31.0,0.0,58,67,1.0,0.0,3.0,0.0,1.0,-4.0,4.0,-1.0,0.0,18.0,5.0
416085,8,4,2023,6,14,0,30.0,0.0,76,61,1.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,17.0,5.0
416086,8,4,2023,6,14,0,30.0,0.0,73,397,1.0,1.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
416087,8,4,2023,6,16,30,30.0,0.0,340,65,0.0,1.0,1.0,4.0,1.0,-3.0,3.0,-1.0,1.0,18.0,5.0
416088,8,4,2023,6,11,30,30.0,0.0,66,62,1.0,0.0,2.0,0.0,5.0,0.0,0.0,-5.0,0.0,14.0,5.0
416089,9,4,2023,7,15,30,30.0,0.0,64,57,1.0,2.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,17.0,5.0
416090,8,4,2023,6,14,0,30.0,0.0,338,1044,0.0,1.0,0.0,1.0,2.0,-3.0,3.0,-2.0,0.0,14.0,5.0
416091,9,4,2023,7,13,0,30.0,0.0,341,354,1.0,1.0,1.0,5.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
416092,8,4,2023,6,14,0,30.0,0.0,63,563,0.0,1.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
416093,8,4,2023,6,14,0,30.0,0.0,402,67,1.0,0.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,18.0,5.0
416095,2,4,2023,7,13,0,29.0,0.0,563,340,1.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
416096,1,4,2023,6,14,0,29.0,0.0,351,76,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,18.0,5.0
416097,2,4,2023,7,15,30,29.0,0.0,67,66,0.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
416098,1,4,2023,6,11,30,29.0,0.0,65,64,1.0,1.0,4.0,1.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
416099,3,4,2023,1,19,0,29.0,0.0,62,73,0.0,0.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,16.0,5.0
416100,1,4,2023,6,14,0,29.0,0.0,354,338,0.0,0.0,2.0,1.0,1.0,-2.0,2.0,-1.0,2.0,13.0,5.0
416101,1,4,2023,6,16,30,29.0,0.0,61,58,0.0,1.0,0.0,2.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
416102,1,4,2023,6,14,0,29.0,0.0,397,402,2.0,2.0,3.0,3.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
416103,1,4,2023,6,14,0,29.0,0.0,1044,63,0.0,1.0,2.0,1.0,2.0,-1.0,1.0,-2.0,2.0,16.0,5.0
416105,18,3,2023,6,15,0,28.0,0.0,76,341,0.0,1.0,2.0,4.0,1.0,-3.0,3.0,-1.0,1.0,17.0,5.0
416106,18,3,2023,6,15,0,28.0,0.0,340,73,0.0,1.0,3.0,3.0,1.0,-2.0,2.0,-1.0,2.0,21.0,5.0
416107,17,3,2023,5,20,0,28.0,0.0,351,67,1.0,1.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,18.0,5.0
416108,3,5,2023,3,19,0,28.0,0.0,65,563,0.0,0.0,3.0,0.0,4.0,0.0,0.0,-4.0,1.0,16.0,5.0
416109,3,5,2023,3,19,0,28.0,0.0,64,63,1.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.0,1.0,17.0,5.0
416110,18,3,2023,6,17,30,28.0,0.0,61,62,0.0,0.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
416111,4,5,2023,4,19,0,28.0,0.0,397,66,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,25.0,5.0
416112,18,3,2023,6,15,0,28.0,0.0,402,338,1.0,0.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,16.0,5.0
416113,18,3,2023,6,15,0,28.0,0.0,58,1044,1.0,0.0,3.0,0.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
416114,19,3,2023,7,14,0,28.0,0.0,57,354,2.0,0.0,4.0,1.0,4.0,-1.0,1.0,-4.0,0.0,16.0,5.0
416115,12,3,2023,7,14,0,27.0,0.0,563,58,1.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
416116,11,3,2023,6,15,0,27.0,0.0,73,351,2.0,0.0,3.0,1.0,4.0,-1.0,1.0,-4.0,0.0,14.0,5.0
416117,12,3,2023,7,16,30,27.0,0.0,67,76,1.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,2.0,13.0,5.0
416118,12,3,2023,7,14,0,27.0,0.0,66,340,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,3.0,14.0,5.0
416120,11,3,2023,6,15,0,27.0,0.0,341,397,1.0,1.0,2.0,2.0,0.0,-2.0,2.0,0.0,3.0,9.0,5.0
416123,11,3,2023,6,17,30,27.0,0.0,354,65,0.0,0.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,17.0,5.0
416124,11,3,2023,6,12,30,27.0,0.0,1044,64,1.0,0.0,1.0,0.0,1.0,-4.0,4.0,-1.0,0.0,21.0,5.0
416125,4,3,2023,6,15,0,26.0,0.0,76,73,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,10.0,5.0
416126,4,3,2023,6,17,30,26.0,0.0,340,338,1.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,19.0,5.0
416127,5,3,2023,7,14,0,26.0,0.0,351,62,1.0,2.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,10.0,5.0
416128,4,3,2023,6,12,30,26.0,0.0,65,67,1.0,0.0,2.0,0.0,4.0,-1.0,1.0,-4.0,0.0,11.0,5.0
416129,5,3,2023,7,16,30,26.0,0.0,64,66,1.0,0.0,7.0,0.0,1.0,-2.0,2.0,-1.0,2.0,21.0,5.0
416130,4,3,2023,6,15,0,26.0,0.0,61,341,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,17.0,5.0
416131,4,3,2023,6,15,0,26.0,0.0,397,563,1.0,0.0,4.0,0.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
416132,6,3,2023,1,20,0,26.0,0.0,402,63,1.0,1.0,3.0,2.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
416133,4,3,2023,6,15,0,26.0,0.0,58,354,1.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
416134,4,3,2023,6,15,0,26.0,0.0,57,1044,0.0,1.0,3.0,2.0,5.0,0.0,0.0,-5.0,0.0,18.0,5.0
416135,25,2,2023,6,15,0,25.0,0.0,563,351,0.0,0.0,4.0,0.0,2.0,-3.0,3.0,-2.0,0.0,17.0,5.0
416136,26,2,2023,7,13,30,25.0,0.0,73,61,0.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,15.0,5.0
416137,18,5,2023,4,18,30,25.0,0.0,67,397,2.0,0.0,4.0,1.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
416138,5,4,2023,3,19,0,25.0,0.0,66,402,1.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
416139,25,2,2023,6,15,0,25.0,0.0,338,57,0.0,0.0,0.0,1.0,0.0,-5.0,5.0,0.0,0.0,15.0,5.0
416140,25,2,2023,6,15,0,25.0,0.0,341,340,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
416141,24,2,2023,5,20,0,25.0,0.0,63,76,0.0,1.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
416142,25,2,2023,6,15,0,25.0,0.0,62,58,0.0,0.0,0.0,2.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
416143,25,2,2023,6,19,45,25.0,0.0,354,64,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,10.0,5.0
416144,25,2,2023,6,17,30,25.0,0.0,1044,65,0.0,3.0,1.0,4.0,0.0,-5.0,5.0,0.0,0.0,20.0,5.0
416145,18,2,2023,6,15,0,24.0,0.0,76,1044,0.0,0.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,6.0,5.0
416146,19,2,2023,7,16,30,24.0,0.0,73,563,0.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
416147,18,2,2023,6,15,0,24.0,0.0,351,65,0.0,1.0,1.0,1.0,1.0,-3.0,3.0,-1.0,1.0,15.0,5.0
416148,18,2,2023,6,17,30,24.0,0.0,67,64,0.0,2.0,0.0,2.0,0.0,-5.0,5.0,0.0,0.0,15.0,5.0
416149,19,2,2023,7,14,0,24.0,0.0,66,338,1.0,0.0,3.0,0.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
416150,18,2,2023,6,15,0,24.0,0.0,62,341,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-3.0,2.0,13.0,5.0
416151,18,2,2023,6,15,0,24.0,0.0,61,340,0.0,1.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,23.0,5.0
416152,18,2,2023,6,15,0,24.0,0.0,397,63,0.0,0.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,9.0,5.0
416153,18,2,2023,6,15,0,24.0,0.0,402,354,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,4.0,10.0,5.0
416154,18,2,2023,6,12,30,24.0,0.0,58,57,2.0,1.0,2.0,4.0,2.0,-3.0,3.0,-2.0,0.0,13.0,5.0
416155,11,2,2023,6,12,30,23.0,0.0,563,61,1.0,1.0,1.0,1.0,1.0,-3.0,3.0,-1.0,1.0,15.0,5.0
416156,11,2,2023,6,15,0,23.0,0.0,340,76,1.0,0.0,1.0,2.0,0.0,-5.0,5.0,0.0,0.0,12.0,5.0
416157,12,2,2023,7,16,30,23.0,0.0,65,58,3.0,0.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,17.0,5.0
416158,13,2,2023,1,20,0,23.0,0.0,64,62,1.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,8.0,5.0
416159,11,2,2023,6,15,0,23.0,0.0,338,73,3.0,1.0,4.0,1.0,1.0,-4.0,4.0,-1.0,0.0,28.0,5.0
416160,12,2,2023,7,14,0,23.0,0.0,341,66,0.0,0.0,0.0,2.0,0.0,-3.0,3.0,0.0,2.0,18.0,5.0
416161,11,2,2023,6,15,0,23.0,0.0,63,351,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
416162,11,2,2023,6,15,0,23.0,0.0,354,397,0.0,0.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,12.0,5.0
416163,11,2,2023,6,17,30,23.0,0.0,1044,67,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,11.0,5.0
416164,11,2,2023,6,15,0,23.0,0.0,57,402,0.0,0.0,1.0,1.0,4.0,0.0,0.0,-4.0,1.0,10.0,5.0
416165,4,2,2023,6,15,0,22.0,0.0,76,64,2.0,0.0,3.0,0.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
416166,5,2,2023,7,16,30,22.0,0.0,73,65,1.0,0.0,1.0,0.0,1.0,-3.0,3.0,-1.0,1.0,16.0,5.0
416167,5,2,2023,7,14,0,22.0,0.0,351,341,1.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
416168,4,2,2023,6,17,30,22.0,0.0,67,563,1.0,1.0,1.0,1.0,2.0,0.0,0.0,-2.0,3.0,21.0,5.0
416170,4,2,2023,6,12,30,22.0,0.0,62,57,0.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,15.0,5.0
416171,3,2,2023,5,20,0,22.0,0.0,61,63,0.0,0.0,0.0,0.0,3.0,-1.0,1.0,-3.0,1.0,8.0,5.0
416172,4,2,2023,6,15,0,22.0,0.0,397,1044,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,14.0,5.0
416173,4,2,2023,6,15,0,22.0,0.0,402,340,2.0,0.0,3.0,0.0,4.0,-1.0,1.0,-4.0,0.0,15.0,5.0
416174,4,2,2023,6,15,0,22.0,0.0,58,338,2.0,3.0,2.0,4.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
