,id,day,month,year,weekday,hour,minute,matchday,status,leagueId,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
677,422417,10,12,2022,6,14,0,22.0,FINISHED,2016,LEAGUE,355,1076,0.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,15.0,5.0
678,422419,11,12,2022,7,15,0,22.0,FINISHED,2016,LEAGUE,346,322,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,6.0,5.0
679,422420,12,12,2022,1,20,0,22.0,FINISHED,2016,LEAGUE,71,74,1.0,0.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
680,422421,10,12,2022,6,15,0,22.0,FINISHED,2016,LEAGUE,356,394,1.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,8.0,5.0
681,422422,12,11,2022,6,15,0,21.0,FINISHED,2016,LEAGUE,715,356,0.0,0.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,14.0,5.0
682,422423,12,11,2022,6,15,0,21.0,FINISHED,2016,LEAGUE,394,72,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,3.0,9.0,5.0
683,422424,12,11,2022,6,15,0,21.0,FINISHED,2016,LEAGUE,75,336,0.0,1.0,2.0,1.0,2.0,-3.0,3.0,-2.0,0.0,13.0,5.0
684,422425,12,11,2022,6,15,0,21.0,FINISHED,2016,LEAGUE,74,70,1.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
685,422427,12,11,2022,6,15,0,21.0,FINISHED,2016,LEAGUE,68,343,1.0,0.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,16.0,5.0
686,422428,12,11,2022,6,15,0,21.0,FINISHED,2016,LEAGUE,389,385,0.0,1.0,1.0,1.0,3.0,0.0,0.0,-3.0,2.0,8.0,5.0
687,422431,13,11,2022,7,12,30,21.0,FINISHED,2016,LEAGUE,328,59,0.0,0.0,3.0,0.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
688,422433,11,11,2022,5,20,0,21.0,FINISHED,2016,LEAGUE,332,71,0.0,1.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,17.0,5.0
689,422436,5,11,2022,6,15,0,20.0,FINISHED,2016,LEAGUE,346,1076,0.0,0.0,0.0,1.0,0.0,-2.0,2.0,0.0,3.0,14.0,5.0
690,422437,5,11,2022,6,15,0,20.0,FINISHED,2016,LEAGUE,70,332,0.0,1.0,1.0,2.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
691,422438,5,11,2022,6,12,30,20.0,FINISHED,2016,LEAGUE,356,328,1.0,2.0,5.0,2.0,2.0,-3.0,3.0,-2.0,0.0,20.0,5.0
692,422439,5,11,2022,6,15,0,20.0,FINISHED,2016,LEAGUE,385,68,0.0,1.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
693,422440,4,11,2022,5,20,0,20.0,FINISHED,2016,LEAGUE,355,1081,0.0,0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
694,422441,5,11,2022,6,15,0,20.0,FINISHED,2016,LEAGUE,69,74,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
695,422442,5,11,2022,6,15,0,20.0,FINISHED,2016,LEAGUE,384,322,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
696,422443,5,11,2022,6,15,0,20.0,FINISHED,2016,LEAGUE,343,387,0.0,1.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,17.0,5.0
697,422447,2,11,2022,3,19,45,19.0,FINISHED,2016,LEAGUE,75,70,0.0,0.0,0.0,1.0,2.0,-3.0,3.0,-2.0,0.0,10.0,5.0
698,422448,2,11,2022,3,19,45,19.0,FINISHED,2016,LEAGUE,68,69,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,3.0,8.0,5.0
699,422449,2,11,2022,3,19,45,19.0,FINISHED,2016,LEAGUE,394,71,0.0,0.0,0.0,2.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
700,422450,2,11,2022,3,19,45,19.0,FINISHED,2016,LEAGUE,328,385,1.0,1.0,3.0,2.0,2.0,-1.0,1.0,-2.0,2.0,20.0,5.0
701,422451,2,11,2022,3,19,45,19.0,FINISHED,2016,LEAGUE,332,384,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,3.0,8.0,5.0
702,422452,1,11,2022,2,20,0,19.0,FINISHED,2016,LEAGUE,74,336,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
703,422453,1,11,2022,2,19,45,19.0,FINISHED,2016,LEAGUE,1081,72,1.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,14.0,5.0
704,422454,1,11,2022,2,20,0,19.0,FINISHED,2016,LEAGUE,387,356,0.0,0.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,7.0,5.0
705,422455,1,11,2022,2,19,45,19.0,FINISHED,2016,LEAGUE,389,355,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,3.0,5.0,5.0
706,422456,1,11,2022,2,19,45,19.0,FINISHED,2016,LEAGUE,322,343,0.0,1.0,1.0,3.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
707,422457,1,11,2022,2,19,45,19.0,FINISHED,2016,LEAGUE,1076,59,1.0,0.0,1.0,0.0,2.0,0.0,0.0,-2.0,3.0,8.0,5.0
708,422458,29,10,2022,6,14,0,18.0,FINISHED,2016,LEAGUE,715,385,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
709,422459,29,10,2022,6,11,0,18.0,FINISHED,2016,LEAGUE,387,72,1.0,0.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
710,422460,29,10,2022,6,11,30,18.0,FINISHED,2016,LEAGUE,74,356,0.0,2.0,0.0,2.0,2.0,-3.0,3.0,-2.0,0.0,11.0,5.0
711,422461,29,10,2022,6,14,0,18.0,FINISHED,2016,LEAGUE,1081,343,1.0,1.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,19.0,5.0
712,422463,29,10,2022,6,14,0,18.0,FINISHED,2016,LEAGUE,389,71,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,11.0,5.0
713,422464,29,10,2022,6,14,0,18.0,FINISHED,2016,LEAGUE,322,59,0.0,1.0,0.0,1.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
714,422465,29,10,2022,6,14,0,18.0,FINISHED,2016,LEAGUE,394,384,1.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,7.0,5.0
715,422466,29,10,2022,6,14,0,18.0,FINISHED,2016,LEAGUE,1076,336,1.0,0.0,1.0,2.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
716,422467,29,10,2022,6,14,0,18.0,FINISHED,2016,LEAGUE,328,355,0.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
717,422468,28,10,2022,5,19,0,18.0,FINISHED,2016,LEAGUE,332,69,2.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
718,422469,29,10,2022,6,14,0,18.0,FINISHED,2016,LEAGUE,75,346,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,3.0,10.0,5.0
719,422470,23,10,2022,7,11,0,17.0,FINISHED,2016,LEAGUE,72,715,1.0,0.0,2.0,0.0,4.0,-1.0,1.0,-4.0,0.0,15.0,5.0
720,422471,23,10,2022,7,11,0,17.0,FINISHED,2016,LEAGUE,346,389,2.0,0.0,4.0,0.0,2.0,-3.0,3.0,-2.0,0.0,11.0,5.0
721,422472,22,10,2022,6,14,0,17.0,FINISHED,2016,LEAGUE,71,328,2.0,0.0,2.0,4.0,1.0,-2.0,2.0,-1.0,2.0,12.0,5.0
722,422473,22,10,2022,6,14,0,17.0,FINISHED,2016,LEAGUE,70,1076,0.0,0.0,0.0,2.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
723,422474,22,10,2022,6,14,0,17.0,FINISHED,2016,LEAGUE,356,68,0.0,2.0,2.0,2.0,3.0,0.0,0.0,-3.0,2.0,13.0,5.0
724,422475,22,10,2022,6,14,0,17.0,FINISHED,2016,LEAGUE,385,322,1.0,1.0,2.0,4.0,0.0,-4.0,4.0,0.0,1.0,19.0,5.0
725,422476,22,10,2022,6,14,0,17.0,FINISHED,2016,LEAGUE,355,387,0.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
726,422477,22,10,2022,6,14,0,17.0,FINISHED,2016,LEAGUE,69,75,2.0,1.0,2.0,1.0,2.0,-3.0,3.0,-2.0,0.0,12.0,5.0
727,422478,22,10,2022,6,14,0,17.0,FINISHED,2016,LEAGUE,384,74,1.0,1.0,2.0,1.0,2.0,0.0,0.0,-2.0,3.0,7.0,5.0
728,422479,22,10,2022,6,14,0,17.0,FINISHED,2016,LEAGUE,59,332,2.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
729,422480,22,10,2022,6,11,30,17.0,FINISHED,2016,LEAGUE,336,1081,1.0,1.0,4.0,2.0,2.0,-3.0,3.0,-2.0,0.0,14.0,5.0
730,422481,22,10,2022,6,14,0,17.0,FINISHED,2016,LEAGUE,343,394,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,16.0,5.0
731,422482,19,10,2022,3,18,45,16.0,FINISHED,2016,LEAGUE,69,715,2.0,0.0,3.0,0.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
732,422485,19,10,2022,3,18,45,16.0,FINISHED,2016,LEAGUE,1076,356,0.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
733,422486,19,10,2022,3,19,0,16.0,FINISHED,2016,LEAGUE,384,346,3.0,0.0,3.0,0.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
734,422488,18,10,2022,2,19,0,16.0,FINISHED,2016,LEAGUE,74,387,0.0,2.0,0.0,2.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
735,422489,18,10,2022,2,19,0,16.0,FINISHED,2016,LEAGUE,70,385,0.0,1.0,0.0,1.0,3.0,-1.0,1.0,-3.0,1.0,18.0,5.0
736,422490,18,10,2022,2,18,45,16.0,FINISHED,2016,LEAGUE,72,355,1.0,2.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,24.0,5.0
737,422492,18,10,2022,2,18,45,16.0,FINISHED,2016,LEAGUE,394,1081,0.0,0.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,17.0,5.0
738,422493,18,10,2022,2,19,0,16.0,FINISHED,2016,LEAGUE,59,71,1.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
739,422494,15,10,2022,6,14,0,15.0,FINISHED,2016,LEAGUE,328,72,3.0,0.0,4.0,0.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
740,422495,15,10,2022,6,14,0,15.0,FINISHED,2016,LEAGUE,715,1076,0.0,1.0,0.0,1.0,3.0,-1.0,1.0,-3.0,1.0,11.0,5.0
741,422496,15,10,2022,6,14,0,15.0,FINISHED,2016,LEAGUE,387,384,0.0,1.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
742,422498,15,10,2022,6,11,30,15.0,FINISHED,2016,LEAGUE,389,69,1.0,0.0,3.0,1.0,2.0,-3.0,3.0,-2.0,0.0,16.0,5.0
743,422499,15,10,2022,6,14,0,15.0,FINISHED,2016,LEAGUE,343,59,1.0,2.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
744,422500,15,10,2022,6,14,0,15.0,FINISHED,2016,LEAGUE,1081,70,0.0,0.0,0.0,2.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
745,422501,15,10,2022,6,14,0,15.0,FINISHED,2016,LEAGUE,355,74,0.0,1.0,0.0,2.0,0.0,-5.0,5.0,0.0,0.0,8.0,5.0
746,422502,15,10,2022,6,11,30,15.0,FINISHED,2016,LEAGUE,385,394,1.0,1.0,2.0,1.0,1.0,-2.0,2.0,-1.0,2.0,7.0,5.0
747,422503,15,10,2022,6,14,0,15.0,FINISHED,2016,LEAGUE,356,336,2.0,2.0,3.0,3.0,1.0,-1.0,1.0,-1.0,3.0,10.0,5.0
748,422504,15,10,2022,6,14,0,15.0,FINISHED,2016,LEAGUE,71,75,0.0,1.0,2.0,1.0,5.0,0.0,0.0,-5.0,0.0,16.0,5.0
749,422505,15,10,2022,6,18,45,15.0,FINISHED,2016,LEAGUE,346,68,2.0,1.0,2.0,1.0,3.0,-2.0,2.0,-3.0,0.0,18.0,5.0
750,422507,8,10,2022,6,14,0,14.0,FINISHED,2016,LEAGUE,72,71,2.0,0.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,12.0,5.0
751,422508,8,10,2022,6,14,0,14.0,FINISHED,2016,LEAGUE,1076,328,0.0,1.0,0.0,1.0,2.0,-3.0,3.0,-2.0,0.0,12.0,5.0
752,422510,8,10,2022,6,14,0,14.0,FINISHED,2016,LEAGUE,384,343,1.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,8.0,5.0
753,422511,8,10,2022,6,14,0,14.0,FINISHED,2016,LEAGUE,68,1081,1.0,1.0,2.0,3.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
754,422512,7,10,2022,5,19,0,14.0,FINISHED,2016,LEAGUE,69,355,1.0,1.0,2.0,1.0,2.0,0.0,0.0,-2.0,3.0,19.0,5.0
755,422516,8,10,2022,6,14,0,14.0,FINISHED,2016,LEAGUE,59,385,1.0,0.0,3.0,0.0,1.0,-1.0,1.0,-1.0,3.0,17.0,5.0
756,422517,8,10,2022,6,14,0,14.0,FINISHED,2016,LEAGUE,332,387,2.0,0.0,3.0,0.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
757,422518,5,10,2022,3,18,45,13.0,FINISHED,2016,LEAGUE,346,72,1.0,0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
758,422519,5,10,2022,3,18,45,13.0,FINISHED,2016,LEAGUE,328,70,0.0,0.0,1.0,1.0,3.0,0.0,0.0,-3.0,2.0,7.0,5.0
759,422520,5,10,2022,3,18,45,13.0,FINISHED,2016,LEAGUE,322,75,1.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,34.0,5.0
760,422521,5,10,2022,3,18,45,13.0,FINISHED,2016,LEAGUE,343,332,1.0,0.0,1.0,0.0,5.0,0.0,0.0,-5.0,0.0,9.0,5.0
761,422526,4,10,2022,2,18,45,13.0,FINISHED,2016,LEAGUE,389,394,3.0,2.0,3.0,3.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
762,422527,4,10,2022,2,18,45,13.0,FINISHED,2016,LEAGUE,356,69,0.0,0.0,0.0,1.0,3.0,-1.0,1.0,-3.0,1.0,9.0,5.0
763,422528,4,10,2022,2,18,45,13.0,FINISHED,2016,LEAGUE,71,336,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
764,422529,4,10,2022,2,18,45,13.0,FINISHED,2016,LEAGUE,387,1076,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,3.0,12.0,5.0
765,422530,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,74,72,0.0,1.0,2.0,3.0,1.0,-4.0,4.0,-1.0,0.0,18.0,5.0
766,422531,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,715,328,0.0,0.0,1.0,1.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
767,422532,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,59,384,0.0,0.0,2.0,1.0,3.0,0.0,0.0,-3.0,2.0,15.0,5.0
768,422533,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,336,68,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
769,422534,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,387,69,0.0,2.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,9.0,5.0
770,422535,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,1076,343,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-3.0,2.0,10.0,5.0
771,422536,30,9,2022,5,19,0,12.0,FINISHED,2016,LEAGUE,322,389,0.0,2.0,0.0,2.0,0.0,-4.0,4.0,0.0,1.0,8.0,5.0
772,422537,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,355,394,2.0,0.0,3.0,1.0,1.0,-3.0,3.0,-1.0,1.0,21.0,5.0
773,422538,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,385,75,0.0,1.0,0.0,2.0,0.0,-2.0,2.0,0.0,3.0,7.0,5.0
774,422539,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,356,332,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,11.0,5.0
775,422540,2,10,2022,7,11,0,12.0,FINISHED,2016,LEAGUE,70,346,0.0,1.0,0.0,4.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
776,422541,1,10,2022,6,14,0,12.0,FINISHED,2016,LEAGUE,71,1081,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
777,422542,17,9,2022,6,11,30,11.0,FINISHED,2016,LEAGUE,72,322,0.0,0.0,3.0,0.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
778,422543,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,394,715,1.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,12.0,5.0
779,422544,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,75,355,0.0,0.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
780,422545,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,346,71,1.0,1.0,2.0,2.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
781,422546,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,69,70,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
782,422547,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,1081,356,0.0,1.0,0.0,2.0,0.0,-3.0,3.0,0.0,2.0,16.0,5.0
783,422548,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,68,74,0.0,1.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,10.0,5.0
784,422549,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,384,336,1.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,15.0,5.0
785,422550,17,9,2022,6,18,45,11.0,FINISHED,2016,LEAGUE,343,385,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,7.0,5.0
786,422551,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,389,59,0.0,0.0,2.0,0.0,1.0,-1.0,1.0,-1.0,3.0,9.0,5.0
787,422552,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,328,387,1.0,1.0,2.0,1.0,3.0,0.0,0.0,-3.0,0.0,8.0,3.0
788,422553,17,9,2022,6,14,0,11.0,FINISHED,2016,LEAGUE,332,1076,0.0,0.0,0.0,0.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
789,422554,14,9,2022,3,19,0,10.0,FINISHED,2016,LEAGUE,74,332,1.0,1.0,2.0,3.0,1.0,-4.0,4.0,-1.0,0.0,13.0,5.0
790,422555,14,9,2022,3,19,0,10.0,FINISHED,2016,LEAGUE,355,71,0.0,2.0,0.0,3.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
791,422556,14,9,2022,3,18,45,10.0,FINISHED,2016,LEAGUE,384,69,0.0,0.0,0.0,2.0,3.0,-2.0,2.0,-3.0,0.0,11.0,5.0
792,422557,14,9,2022,3,18,45,10.0,FINISHED,2016,LEAGUE,389,1076,2.0,1.0,2.0,2.0,3.0,0.0,0.0,-3.0,2.0,25.0,5.0
793,422558,14,9,2022,3,18,45,10.0,FINISHED,2016,LEAGUE,68,387,2.0,1.0,3.0,2.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
794,422559,14,9,2022,3,18,45,10.0,FINISHED,2016,LEAGUE,385,336,1.0,0.0,3.0,0.0,4.0,0.0,0.0,-4.0,1.0,10.0,5.0
795,422560,13,9,2022,2,18,45,10.0,FINISHED,2016,LEAGUE,72,356,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,9.0,5.0
796,422561,13,9,2022,2,18,45,10.0,FINISHED,2016,LEAGUE,343,715,0.0,3.0,2.0,3.0,4.0,-1.0,1.0,-4.0,0.0,18.0,5.0
797,422562,13,9,2022,2,19,0,10.0,FINISHED,2016,LEAGUE,1081,328,1.0,1.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,15.0,5.0
798,422563,13,9,2022,2,18,45,10.0,FINISHED,2016,LEAGUE,322,70,0.0,2.0,0.0,3.0,1.0,-3.0,3.0,-1.0,1.0,11.0,5.0
799,422564,13,9,2022,2,18,45,10.0,FINISHED,2016,LEAGUE,394,75,0.0,1.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,13.0,5.0
800,422565,13,9,2022,2,18,45,10.0,FINISHED,2016,LEAGUE,59,346,1.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
801,422566,8,11,2022,2,19,45,9.0,FINISHED,2016,LEAGUE,332,72,1.0,2.0,2.0,2.0,1.0,0.0,0.0,-1.0,4.0,17.0,5.0
802,422567,8,11,2022,2,19,45,9.0,FINISHED,2016,LEAGUE,715,322,0.0,1.0,2.0,3.0,0.0,-5.0,5.0,0.0,0.0,16.0,5.0
803,422568,11,10,2022,2,18,45,9.0,FINISHED,2016,LEAGUE,75,59,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-3.0,2.0,8.0,5.0
804,422569,8,11,2022,2,20,0,9.0,FINISHED,2016,LEAGUE,346,355,1.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,11.0,5.0
805,422570,3,12,2022,6,12,30,9.0,FINISHED,2016,LEAGUE,71,384,0.0,0.0,3.0,0.0,1.0,-1.0,1.0,-1.0,3.0,10.0,5.0
806,422571,8,11,2022,2,19,45,9.0,FINISHED,2016,LEAGUE,70,389,2.0,0.0,2.0,0.0,3.0,-2.0,2.0,-3.0,0.0,10.0,5.0
807,422572,8,11,2022,2,19,45,9.0,FINISHED,2016,LEAGUE,356,385,0.0,1.0,0.0,1.0,1.0,-2.0,2.0,-1.0,2.0,8.0,5.0
808,422573,8,11,2022,2,19,45,9.0,FINISHED,2016,LEAGUE,69,394,1.0,2.0,1.0,2.0,0.0,-2.0,2.0,0.0,3.0,14.0,5.0
809,422574,21,12,2022,3,19,45,9.0,FINISHED,2016,LEAGUE,1076,74,0.0,0.0,1.0,0.0,1.0,-3.0,3.0,-1.0,1.0,7.0,5.0
810,422575,25,10,2022,2,19,0,9.0,FINISHED,2016,LEAGUE,328,68,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,8.0,5.0
811,422576,12,10,2022,3,18,45,9.0,FINISHED,2016,LEAGUE,387,1081,0.0,0.0,2.0,1.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
812,422577,8,11,2022,2,19,45,9.0,FINISHED,2016,LEAGUE,336,343,0.0,1.0,0.0,3.0,2.0,-3.0,3.0,-2.0,0.0,15.0,5.0
813,422579,3,9,2022,6,14,0,8.0,FINISHED,2016,LEAGUE,72,69,1.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,7.0,5.0
814,422581,2,9,2022,5,19,0,8.0,FINISHED,2016,LEAGUE,74,328,0.0,1.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,8.0,5.0
815,422582,3,9,2022,6,14,0,8.0,FINISHED,2016,LEAGUE,385,346,1.0,1.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,15.0,5.0
816,422583,4,9,2022,7,11,0,8.0,FINISHED,2016,LEAGUE,355,70,1.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
817,422584,3,9,2022,6,14,0,8.0,FINISHED,2016,LEAGUE,1081,332,0.0,1.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
818,422585,3,9,2022,6,14,0,8.0,FINISHED,2016,LEAGUE,68,1076,2.0,0.0,3.0,0.0,4.0,0.0,0.0,-4.0,1.0,16.0,5.0
819,422586,5,9,2022,1,19,0,8.0,FINISHED,2016,LEAGUE,343,71,1.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
820,422587,3,9,2022,6,14,0,8.0,FINISHED,2016,LEAGUE,389,75,1.0,0.0,1.0,2.0,2.0,-1.0,1.0,-2.0,2.0,10.0,5.0
821,422588,4,9,2022,7,14,0,8.0,FINISHED,2016,LEAGUE,322,356,0.0,1.0,0.0,2.0,0.0,-4.0,4.0,0.0,1.0,10.0,5.0
822,422589,4,9,2022,7,14,0,8.0,FINISHED,2016,LEAGUE,394,336,0.0,1.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
823,422590,31,8,2022,3,18,45,7.0,FINISHED,2016,LEAGUE,70,72,0.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
824,422591,31,8,2022,3,18,45,7.0,FINISHED,2016,LEAGUE,1076,1081,0.0,0.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,11.0,5.0
825,422592,31,8,2022,3,18,45,7.0,FINISHED,2016,LEAGUE,387,394,1.0,0.0,2.0,0.0,1.0,-1.0,1.0,-1.0,3.0,8.0,5.0
826,422593,31,8,2022,3,19,0,7.0,FINISHED,2016,LEAGUE,336,59,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,10.0,5.0
827,422594,30,8,2022,2,18,45,7.0,FINISHED,2016,LEAGUE,356,355,1.0,0.0,4.0,0.0,4.0,-1.0,1.0,-4.0,0.0,12.0,5.0
828,422595,31,8,2022,3,18,45,7.0,FINISHED,2016,LEAGUE,71,385,0.0,0.0,3.0,0.0,2.0,-1.0,1.0,-2.0,2.0,13.0,5.0
829,422596,30,8,2022,2,18,45,7.0,FINISHED,2016,LEAGUE,715,389,0.0,0.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,10.0,5.0
830,422598,30,8,2022,2,19,0,7.0,FINISHED,2016,LEAGUE,346,343,1.0,1.0,2.0,1.0,1.0,-3.0,3.0,-1.0,1.0,16.0,5.0
831,422599,30,8,2022,2,18,45,7.0,FINISHED,2016,LEAGUE,69,322,3.0,0.0,3.0,1.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
832,422600,30,8,2022,2,18,45,7.0,FINISHED,2016,LEAGUE,328,384,0.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,1.0,7.0,4.0
833,422601,30,8,2022,2,18,45,7.0,FINISHED,2016,LEAGUE,332,68,0.0,0.0,1.0,2.0,1.0,-4.0,4.0,-1.0,0.0,20.0,5.0
