id,day,month,year,weekday,hour,minute,matchday,status,leagueName,leagueId,leagueType,stage,homeName,homeId,awayName,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt
436087,5,12,2023,2,20,15,15,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Arsenal,57,1,2,3,4
436088,6,12,2023,3,19,30,15,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Liverpool,64,0,1,0,2
436091,6,12,2023,3,19,30,15,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Bournemouth,1044,0,1,0,2
436086,6,12,2023,3,19,30,15,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Nottingham,351,2,0,5,0
436084,6,12,2023,3,19,30,15,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Brentford,402,1,1,2,1
436092,6,12,2023,3,20,15,15,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Chelsea,61,1,1,2,1
436083,6,12,2023,3,20,15,15,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Man City,65,0,0,1,0
436068,25,11,2023,6,12,30,13,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Liverpool,64,1,0,1,1
436069,25,11,2023,6,15,0,13,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Chelsea,61,1,1,4,1
436064,25,11,2023,6,15,0,13,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,West Ham,563,0,0,1,2
436071,25,11,2023,6,15,0,13,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Bournemouth,1044,0,2,1,3
436067,25,11,2023,6,15,0,13,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Crystal Palace,354,0,0,2,1
436070,25,11,2023,6,15,0,13,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Brighton Hove,397,1,2,2,3
436063,25,11,2023,6,17,30,13,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Arsenal,57,0,0,0,1
436072,26,11,2023,7,14,0,13,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Aston Villa,58,1,1,1,2
436065,26,11,2023,7,16,30,13,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Man United,66,0,1,0,3
436062,11,11,2023,6,12,30,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Tottenham,73,0,1,2,1
436058,11,11,2023,6,15,0,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Everton,62,1,1,2,3
436054,11,11,2023,6,15,0,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Burnley,328,1,0,3,1
436060,11,11,2023,6,15,0,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Luton Town,389,0,0,1,0
436053,11,11,2023,6,17,30,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Newcastle,67,0,0,2,0
436056,12,11,2023,7,14,0,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Sheffield Utd,356,1,0,1,1
436059,12,11,2023,7,14,0,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Brentford,402,1,0,3,0
436055,12,11,2023,7,14,0,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Fulham,63,2,0,3,1
436061,12,11,2023,7,14,0,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Nottingham,351,1,1,3,2
436057,12,11,2023,7,16,30,12,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Man City,65,2,2,4,4
436037,28,10,2023,6,11,30,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Brentford,402,0,0,0,2
436034,28,10,2023,6,14,0,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Sheffield Utd,356,1,0,5,0
436033,28,10,2023,6,14,0,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Burnley,328,1,1,2,1
436042,28,10,2023,6,16,30,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Newcastle,67,1,2,2,2
436041,29,10,2023,7,13,0,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Everton,62,0,0,0,1
436039,29,10,2023,7,14,0,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Nottingham,351,2,0,3,0
436036,29,10,2023,7,14,0,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Fulham,63,1,0,1,1
436035,29,10,2023,7,14,0,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Luton Town,389,1,0,3,1
436040,29,10,2023,7,15,30,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Man City,65,0,1,0,3
436046,4,11,2023,6,12,30,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Man United,66,0,0,0,1
436051,4,11,2023,6,15,0,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Wolverhampton,76,0,0,2,1
436045,4,11,2023,6,15,0,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Brighton Hove,397,1,0,1,1
436043,4,11,2023,6,15,0,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,West Ham,563,1,2,3,2
436048,4,11,2023,6,15,0,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Bournemouth,1044,3,0,6,1
436044,4,11,2023,6,15,0,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Crystal Palace,354,0,1,0,2
436049,4,11,2023,6,17,30,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Arsenal,57,0,0,1,0
436050,5,11,2023,7,14,0,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Aston Villa,58,1,0,2,0
436047,5,11,2023,7,16,30,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Liverpool,64,0,0,1,1
436052,6,11,2023,1,20,0,11,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Chelsea,61,1,1,1,4
436027,21,10,2023,6,11,30,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Everton,62,0,0,2,0
436028,21,10,2023,6,14,0,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Brighton Hove,397,2,0,2,1
436030,21,10,2023,6,14,0,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Luton Town,389,0,0,2,2
436023,21,10,2023,6,14,0,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Wolverhampton,76,1,0,1,2
436029,21,10,2023,6,14,0,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Crystal Palace,354,3,0,4,0
436025,21,10,2023,6,14,0,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Burnley,328,1,0,3,0
436026,21,10,2023,6,16,30,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Arsenal,57,1,0,2,2
436031,21,10,2023,6,19,0,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Man United,66,1,1,1,2
436024,22,10,2023,7,15,30,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,West Ham,563,1,0,4,1
436032,23,10,2023,1,19,0,9,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Fulham,63,1,0,2,0
436038,27,10,2023,5,19,0,10,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Tottenham,73,0,0,1,2
436021,8,10,2023,7,13,0,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Newcastle,67,1,0,2,2
436014,8,10,2023,7,13,0,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Liverpool,64,1,2,2,2
436022,8,10,2023,7,13,0,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Aston Villa,58,0,0,1,1
436013,8,10,2023,7,15,30,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Man City,65,0,0,1,0
436004,30,9,2023,6,11,30,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Brighton Hove,397,3,0,6,1
436012,30,9,2023,6,14,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Man City,65,1,0,2,1
436008,30,9,2023,6,14,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Burnley,328,1,0,2,0
436011,30,9,2023,6,14,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Sheffield Utd,356,2,0,2,0
436007,30,9,2023,6,14,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Crystal Palace,354,0,1,0,1
436003,30,9,2023,6,14,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Arsenal,57,0,2,0,4
436005,30,9,2023,6,14,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Luton Town,389,1,2,1,2
436010,30,9,2023,6,16,30,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Liverpool,64,1,1,2,1
436009,1,10,2023,7,13,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Brentford,402,0,0,1,1
436006,2,10,2023,1,19,0,7,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Chelsea,61,0,2,0,2
435957,3,10,2023,2,18,30,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Burnley,328,0,1,1,2
436019,7,10,2023,6,11,30,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Tottenham,73,0,0,0,1
436020,7,10,2023,6,14,0,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Brentford,402,0,1,2,1
436018,7,10,2023,6,14,0,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Sheffield Utd,356,0,0,3,1
436015,7,10,2023,6,14,0,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Chelsea,61,1,1,1,4
436017,7,10,2023,6,14,0,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Bournemouth,1044,2,0,3,0
436016,7,10,2023,6,16,30,8,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Nottingham,351,0,0,0,0
435989,18,9,2023,1,18,45,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Burnley,328,0,1,1,1
436001,23,9,2023,6,14,0,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Nottingham,351,2,0,2,0
436000,23,9,2023,6,14,0,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Wolverhampton,76,0,0,1,1
435998,23,9,2023,6,14,0,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Fulham,63,0,0,0,0
435994,23,9,2023,6,16,30,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Everton,62,1,1,1,3
435996,23,9,2023,6,19,0,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Man United,66,0,1,0,1
435999,24,9,2023,7,13,0,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,West Ham,563,1,1,3,1
435995,24,9,2023,7,13,0,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Bournemouth,1044,1,1,3,1
435997,24,9,2023,7,13,0,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Aston Villa,58,0,0,0,1
435993,24,9,2023,7,13,0,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Tottenham,73,1,1,2,2
436002,24,9,2023,7,15,30,6,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Newcastle,67,0,3,0,8
435992,16,9,2023,6,11,30,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Liverpool,64,1,0,1,3
435984,16,9,2023,6,14,0,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Crystal Palace,354,0,0,3,1
435991,16,9,2023,6,14,0,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Man City,65,1,0,1,3
435986,16,9,2023,6,14,0,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Luton Town,389,0,0,1,0
435987,16,9,2023,6,14,0,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Brighton Hove,397,0,1,1,3
435990,16,9,2023,6,14,0,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Sheffield Utd,356,0,0,2,1
435988,16,9,2023,6,16,30,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Brentford,402,0,0,1,0
435983,17,9,2023,7,13,0,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Chelsea,61,0,0,0,0
435985,17,9,2023,7,15,30,5,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Arsenal,57,0,0,0,1
435980,1,9,2023,5,19,0,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,West Ham,563,0,1,1,2
435982,2,9,2023,6,11,30,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Everton,62,2,1,2,2
435981,2,9,2023,6,14,0,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Fulham,63,2,1,5,1
435977,2,9,2023,6,14,0,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Nottingham,351,0,0,0,1
435976,2,9,2023,6,14,0,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Tottenham,73,1,2,2,5
435974,2,9,2023,6,14,0,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Bournemouth,1044,1,1,2,2
435975,2,9,2023,6,16,30,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Newcastle,67,1,0,3,1
435979,3,9,2023,7,13,0,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Aston Villa,58,2,0,3,0
435978,3,9,2023,7,13,0,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Wolverhampton,76,0,0,3,2
435973,3,9,2023,7,15,30,4,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Man United,66,1,1,3,1
435955,19,8,2023,6,14,0,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Brentford,402,0,1,0,3
435962,19,8,2023,6,14,0,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Brighton Hove,397,0,1,1,4
435956,19,8,2023,6,14,0,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Bournemouth,1044,2,1,3,1
435960,19,8,2023,6,16,30,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Man United,66,0,0,2,0
435958,19,8,2023,6,19,0,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Newcastle,67,1,0,1,0
435953,20,8,2023,7,13,0,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Everton,62,2,0,4,0
435961,20,8,2023,7,15,30,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Chelsea,61,1,1,3,1
435954,21,8,2023,1,19,0,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Arsenal,57,0,0,0,1
435968,25,8,2023,5,19,0,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Luton Town,389,1,0,3,0
435963,26,8,2023,6,11,30,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Tottenham,73,0,1,0,2
435965,26,8,2023,6,14,0,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Crystal Palace,354,1,0,1,1
435969,26,8,2023,6,14,0,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Wolverhampton,76,0,0,0,1
435964,26,8,2023,6,14,0,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Fulham,63,0,1,2,2
435970,26,8,2023,6,14,0,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Nottingham,351,1,2,3,2
435966,26,8,2023,6,16,30,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,West Ham,563,0,1,1,3
435967,27,8,2023,7,13,0,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Aston Villa,58,0,2,1,3
435972,27,8,2023,7,13,0,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Man City,65,0,0,1,2
435971,27,8,2023,7,15,30,3,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Liverpool,64,1,0,1,2
435943,11,8,2023,5,19,0,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Man City,65,0,2,0,3
435944,12,8,2023,6,12,0,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Nottingham,351,2,0,2,1
435945,12,8,2023,6,14,0,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,West Ham,563,0,0,1,1
435947,12,8,2023,6,14,0,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Fulham,63,0,0,0,1
435948,12,8,2023,6,14,0,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Crystal Palace,354,0,0,0,1
435946,12,8,2023,6,14,0,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Luton Town,389,1,0,4,1
435949,12,8,2023,6,16,30,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Aston Villa,58,2,1,5,1
435950,13,8,2023,7,13,0,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Tottenham,73,2,2,2,2
435951,13,8,2023,7,15,30,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Liverpool,64,1,1,1,1
435952,14,8,2023,1,19,0,1,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Wolverhampton,76,0,0,1,0
435959,18,8,2023,5,18,45,2,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Sheffield Utd,356,1,0,2,1
416016,21,5,2023,7,12,30,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Leeds United,341,1,1,3,1
416023,21,5,2023,7,13,0,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Southampton,340,2,0,3,1
416020,21,5,2023,7,15,0,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Chelsea,61,1,0,1,0
416019,22,5,2023,1,19,0,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Leicester City,338,0,0,0,0
416071,24,5,2023,3,19,0,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Man City,65,1,1,1,1
416066,25,5,2023,4,19,0,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Chelsea,61,2,0,4,1
416008,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Tottenham,73,0,1,1,4
416006,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Fulham,63,1,1,2,1
416009,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Bournemouth,1044,0,0,1,0
416011,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Newcastle,67,1,1,1,1
416013,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Brighton Hove,397,2,1,2,1
416007,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,West Ham,563,1,0,2,1
416005,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Liverpool,64,2,2,4,4
416014,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Wolverhampton,76,3,0,5,0
416010,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Nottingham,351,0,1,1,1
416012,28,5,2023,7,15,30,38,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Man City,65,0,0,1,0
416028,13,5,2023,6,11,30,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Newcastle,67,1,1,2,2
416030,13,5,2023,6,14,0,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Bournemouth,1044,1,0,2,0
416026,13,5,2023,6,14,0,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Wolverhampton,76,1,0,2,0
416033,13,5,2023,6,14,0,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Tottenham,73,1,0,2,1
416025,13,5,2023,6,14,0,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Fulham,63,0,0,0,2
416031,13,5,2023,6,14,0,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Nottingham,351,0,1,2,2
416029,14,5,2023,7,13,0,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Man City,65,0,2,0,3
416032,14,5,2023,7,13,0,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,West Ham,563,2,0,2,0
416034,14,5,2023,7,15,30,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Brighton Hove,397,0,0,0,3
416027,15,5,2023,1,19,0,36,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Liverpool,64,0,2,0,3
416137,18,5,2023,4,18,30,25,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Brighton Hove,397,2,0,4,1
416017,20,5,2023,6,11,30,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Brentford,402,1,0,1,3
416024,20,5,2023,6,14,0,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Man United,66,0,1,0,1
416021,20,5,2023,6,14,0,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Aston Villa,58,0,1,1,1
416015,20,5,2023,6,14,0,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Everton,62,1,0,1,1
416022,20,5,2023,6,14,0,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Crystal Palace,354,1,1,2,2
416018,20,5,2023,6,16,30,37,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Arsenal,57,1,0,1,0
416048,1,5,2023,1,19,0,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Everton,62,2,1,2,2
416054,2,5,2023,2,19,0,34,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Chelsea,61,3,0,3,1
416109,3,5,2023,3,19,0,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Fulham,63,1,0,1,0
416108,3,5,2023,3,19,0,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,West Ham,563,0,0,3,0
416111,4,5,2023,4,19,0,28,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Man United,66,0,0,1,0
416044,6,5,2023,6,14,0,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Chelsea,61,1,1,1,3
416040,6,5,2023,6,14,0,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Leeds United,341,2,0,2,1
416037,6,5,2023,6,14,0,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Crystal Palace,354,1,0,1,0
416035,6,5,2023,6,14,0,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Aston Villa,58,1,0,1,0
416041,6,5,2023,6,16,30,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Brentford,402,1,0,1,0
416039,7,5,2023,7,15,30,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Arsenal,57,0,1,0,2
416036,7,5,2023,7,18,0,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Man United,66,1,0,1,0
416042,8,5,2023,1,14,0,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Leicester City,338,3,0,5,3
416043,8,5,2023,1,16,30,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Everton,62,0,3,1,5
416038,8,5,2023,1,19,0,35,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Southampton,340,3,1,4,3
416074,21,4,2023,5,19,0,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Southampton,340,1,2,3,3
416069,22,4,2023,6,11,30,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Leeds United,341,0,0,2,1
416072,22,4,2023,6,14,0,32,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Aston Villa,58,0,0,1,1
