id,date,status,league_name,league_id,league_type,stage,home_team,home_team_id,away_team,away_team_id,venue,home_odds,draw_odds,away_odds,home/away,draw,both_score,>1.5,>2.5,>3.5,>4.5,elevation,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m
416195,2023-01-04 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Nottingham,351,St. Mary's Stadium,2.0,3.43,3.78,0,0,1,0,0,0,0,6.0,10.0,0.0,59.0,18.6,252.0,85.0
416198,2023-01-04 19:45:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,West Ham,563,Elland Road,2.74,3.56,2.44,0,1,1,1,0,0,0,43.0,9.2,0.0,36.0,27.1,266.0,85.0
416200,2023-01-04 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Tottenham,73,Selhurst Park,3.35,3.47,2.14,0,0,1,1,0,0,0,55.0,10.1,0.0,100.0,24.6,252.0,83.0
416203,2023-01-04 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Wolverhampton,76,Villa Park,2.07,3.44,3.53,0,1,1,0,0,0,0,100.0,9.8,0.0,61.0,25.4,254.0,86.0
416201,2023-01-05 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Man City,65,Stamford Bridge,5.95,4.5,1.46,0,0,1,0,0,0,0,9.0,11.3,0.0,100.0,28.4,210.0,83.0
416321,2023-01-12 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Chelsea,61,Craven Cottage,5.28,4.12,1.61,1,0,1,0,0,0,0,5.0,7.2,0.0,10.0,32.6,235.0,76.0
416194,2023-01-13 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Leeds United,341,Villa Park,1.92,3.5,3.95,1,0,1,0,0,0,0,100.0,5.4,0.0,92.0,19.1,216.0,82.0
416189,2023-01-14 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Man City,65,Old Trafford,4.44,3.92,1.72,1,0,1,0,0,0,0,32.0,6.8,0.0,49.0,29.1,255.0,71.0
416185,2023-01-14 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,West Ham,563,Molineux Stadium,2.7,3.24,2.63,1,0,1,0,0,0,0,130.0,4.7,0.0,67.0,28.8,252.0,73.0
416190,2023-01-14 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Southampton,340,Goodison Park,2.19,3.37,3.26,0,0,1,0,0,0,0,41.0,6.2,0.0,14.0,39.4,252.0,66.0
416192,2023-01-14 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Liverpool,64,The American Express Community Stadium,3.8,3.77,1.89,1,0,1,0,0,0,0,68.0,8.2,0.0,70.0,25.2,270.0,79.0
416187,2023-01-14 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Leicester City,338,"City Ground, Nottingham",3.06,3.45,2.26,1,0,1,0,0,0,0,23.0,5.1,0.0,45.0,27.7,245.0,75.0
416193,2023-01-14 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Bournemouth,1044,Brentford Community Stadium,1.71,3.93,4.54,1,0,1,0,0,0,0,10.0,6.8,0.0,60.0,24.8,253.0,68.0
416188,2023-01-15 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Fulham,63,St James' Park,1.57,4.14,5.54,1,0,1,0,0,0,0,80.0,3.6,0.0,23.0,10.8,266.0,82.0
416191,2023-01-15 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Crystal Palace,354,Stamford Bridge,1.58,4.01,5.65,1,0,1,0,0,0,0,9.0,5.8,0.0,1.0,15.6,241.0,75.0
416186,2023-01-15 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Arsenal,57,Tottenham Hotspur Stadium,3.54,3.56,2.01,0,0,1,0,0,0,0,13.0,4.1,0.0,1.0,14.7,239.0,84.0
416322,2023-01-18 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Man United,66,Selhurst Park,3.11,3.47,2.25,0,1,1,0,0,0,0,55.0,-1.1,0.0,0.0,11.9,265.0,93.0
416317,2023-01-19 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Tottenham,73,Etihad Stadium,1.35,5.22,8.27,1,0,1,1,1,0,0,0.0,7.8,0.0,100.0,46.4,200.0,91.0
416178,2023-01-21 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Chelsea,61,Anfield,1.72,3.91,4.48,0,1,0,0,0,0,0,59.0,2.9,0.0,97.0,22.2,155.0,77.0
416179,2023-01-21 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Brighton Hove,397,King Power Stadium,3.0,3.39,2.32,0,1,1,1,0,0,0,54.0,-2.7,0.0,0.0,10.7,147.0,90.0
416175,2023-01-21 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Everton,62,London Stadium,1.77,3.62,4.57,1,0,1,0,0,0,0,10.0,0.3,0.0,19.0,9.6,34.0,91.0
416176,2023-01-21 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Aston Villa,58,St. Mary's Stadium,2.92,3.44,2.35,0,0,1,0,0,0,0,6.0,-1.7,0.0,12.0,10.6,66.0,88.0
416183,2023-01-21 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Nottingham,351,Vitality Stadium,2.36,3.29,3.02,0,1,1,0,0,0,0,38.0,3.0,0.0,26.0,7.7,79.0,84.0
416182,2023-01-21 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Newcastle,67,Selhurst Park,4.08,3.37,1.94,0,1,0,0,0,0,0,55.0,-1.4,0.0,0.0,7.3,110.0,93.0
416177,2023-01-22 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Wolverhampton,76,Etihad Stadium,1.16,7.7,15.68,1,0,1,0,0,0,0,0.0,4.1,0.4,100.0,48.6,78.0,88.0
416180,2023-01-22 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Brentford,402,Elland Road,2.47,3.47,2.73,0,1,0,0,0,0,0,43.0,2.1,0.0,100.0,5.5,148.0,87.0
416184,2023-01-22 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Man United,66,Emirates Stadium,1.94,3.67,3.7,1,0,1,1,0,0,0,30.0,-1.5,0.0,100.0,4.0,5.0,99.0
416181,2023-01-23 20:15:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Tottenham,73,Craven Cottage,3.08,3.57,2.2,0,0,1,0,0,0,0,5.0,1.6,0.0,92.0,5.8,30.0,93.0
416171,2023-02-03 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Fulham,63,Stamford Bridge,1.62,3.93,5.3,0,1,0,0,0,0,0,9.0,6.4,0.0,86.0,7.2,273.0,96.0
416170,2023-02-04 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Arsenal,57,Goodison Park,6.65,4.37,1.47,1,0,1,0,0,0,0,41.0,9.3,0.2,100.0,13.2,223.0,83.0
416169,2023-02-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Crystal Palace,354,Old Trafford,1.42,4.49,7.32,1,0,1,0,0,0,0,32.0,8.7,0.0,100.0,11.5,231.0,81.0
416172,2023-02-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Bournemouth,1044,The American Express Community Stadium,1.36,4.86,8.27,1,0,1,0,0,0,0,68.0,7.7,0.0,65.0,9.2,259.0,76.0
416174,2023-02-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Leicester City,338,Villa Park,2.01,3.47,3.64,0,0,1,1,1,0,0,100.0,7.8,0.0,91.0,13.2,227.0,90.0
416165,2023-02-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Liverpool,64,Molineux Stadium,4.38,3.79,1.76,1,0,1,0,0,0,0,130.0,7.7,0.0,100.0,11.0,221.0,88.0
416173,2023-02-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Southampton,340,Brentford Community Stadium,1.92,3.61,3.84,1,0,1,0,0,0,0,10.0,8.4,0.0,100.0,8.2,255.0,75.0
416168,2023-02-04 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,West Ham,563,St James' Park,1.68,3.72,5.07,0,1,1,0,0,0,0,80.0,8.6,0.2,100.0,25.3,281.0,80.0
416167,2023-02-05 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Leeds United,341,"City Ground, Nottingham",2.5,3.34,2.77,1,0,1,0,0,0,0,23.0,6.3,0.0,30.0,2.1,211.0,74.0
416166,2023-02-05 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Man City,65,Tottenham Hotspur Stadium,4.72,4.05,1.66,1,0,1,0,0,0,0,13.0,3.9,0.0,26.0,7.1,345.0,86.0
416309,2023-02-08 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Leeds United,341,Old Trafford,1.5,4.82,5.24,0,1,1,1,0,0,0,32.0,2.7,0.0,98.0,13.7,185.0,92.0
416155,2023-02-11 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Chelsea,61,London Stadium,3.18,3.35,2.26,0,1,1,0,0,0,0,10.0,10.7,0.0,100.0,6.8,295.0,70.0
416164,2023-02-11 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Brentford,402,Emirates Stadium,1.33,5.22,8.17,0,1,1,0,0,0,0,30.0,8.6,0.0,90.0,5.4,228.0,83.0
416156,2023-02-11 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Wolverhampton,76,St. Mary's Stadium,2.47,3.27,2.91,0,0,1,0,0,0,0,6.0,10.1,0.0,90.0,1.5,135.0,75.0
416159,2023-02-11 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Tottenham,73,King Power Stadium,3.33,3.57,2.08,1,0,1,1,0,0,0,54.0,8.6,0.0,92.0,5.4,274.0,81.0
416161,2023-02-11 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Nottingham,351,Craven Cottage,1.88,3.52,4.13,1,0,1,0,0,0,0,5.0,8.8,0.0,90.0,5.4,217.0,83.0
416162,2023-02-11 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Brighton Hove,397,Selhurst Park,3.88,3.5,1.94,0,1,1,0,0,0,0,55.0,8.4,0.0,90.0,4.6,225.0,83.0
416163,2023-02-11 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Newcastle,67,Vitality Stadium,4.78,3.82,1.7,0,1,1,0,0,0,0,38.0,7.2,0.0,90.0,7.7,233.0,95.0
416160,2023-02-12 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Man United,66,Elland Road,3.74,3.9,1.87,0,0,1,0,0,0,0,43.0,8.4,0.0,90.0,10.1,163.0,72.0
416157,2023-02-12 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Aston Villa,58,Etihad Stadium,1.23,6.29,10.29,1,0,1,1,0,0,0,0.0,1.5,0.0,100.0,64.8,308.0,75.0
416158,2023-02-13 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Everton,62,Anfield,1.32,5.47,7.63,1,0,1,0,0,0,0,59.0,4.0,0.0,1.0,13.4,144.0,94.0
416274,2023-02-15 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Man City,65,Emirates Stadium,2.69,3.47,2.64,0,0,1,1,0,0,0,30.0,7.4,0.0,100.0,14.6,218.0,90.0
416154,2023-02-18 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Arsenal,57,Villa Park,4.31,3.88,1.76,0,0,1,1,1,0,0,100.0,13.1,0.1,100.0,23.9,265.0,73.0
416145,2023-02-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Bournemouth,1044,Molineux Stadium,1.71,3.87,5.48,0,0,1,0,0,0,0,130.0,10.5,0.0,100.0,19.0,260.0,82.0
416147,2023-02-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Man City,65,"City Ground, Nottingham",8.84,5.65,1.3,0,1,1,0,0,0,0,23.0,11.7,0.0,100.0,18.4,247.0,79.0
416151,2023-02-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Southampton,340,Stamford Bridge,1.4,4.98,8.04,0,0,1,0,0,0,0,9.0,11.8,0.0,100.0,23.1,252.0,89.0
416153,2023-02-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Crystal Palace,354,Brentford Community Stadium,2.19,3.4,3.48,0,1,1,0,0,0,0,10.0,11.7,0.1,100.0,23.3,257.0,88.0
416150,2023-02-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Leeds United,341,Goodison Park,2.66,3.31,2.63,1,0,1,0,0,0,0,41.0,10.6,0.1,100.0,25.6,253.0,77.0
416152,2023-02-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Fulham,63,The American Express Community Stadium,1.6,4.27,5.53,0,0,1,0,0,0,0,68.0,9.5,0.0,100.0,29.5,248.0,94.0
416148,2023-02-18 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Liverpool,64,St James' Park,2.46,3.56,2.71,0,0,1,0,0,0,0,80.0,8.4,0.9,100.0,13.9,280.0,91.0
416149,2023-02-19 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Leicester City,338,Old Trafford,1.45,4.79,6.15,1,0,1,0,0,0,0,32.0,10.6,0.0,90.0,17.2,241.0,70.0
416146,2023-02-19 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,West Ham,563,Tottenham Hotspur Stadium,1.71,4.06,4.79,1,0,1,0,0,0,0,13.0,8.9,0.0,29.0,13.5,224.0,77.0
416141,2023-02-24 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Wolverhampton,76,Craven Cottage,2.29,3.38,3.08,0,1,1,0,0,0,0,5.0,4.0,0.0,34.0,15.2,7.0,84.0
416142,2023-02-25 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Aston Villa,58,Goodison Park,2.72,3.32,2.56,0,0,1,0,0,0,0,41.0,5.7,0.0,24.0,14.3,39.0,63.0
416135,2023-02-25 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Nottingham,351,London Stadium,1.69,3.7,5.07,1,0,1,1,0,0,0,10.0,6.5,0.0,70.0,19.5,28.0,59.0
416139,2023-02-25 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Arsenal,57,King Power Stadium,4.84,3.95,1.66,0,0,1,0,0,0,0,54.0,5.3,0.0,69.0,16.5,20.0,73.0
416140,2023-02-25 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Southampton,340,Elland Road,1.9,3.54,4.0,1,0,1,0,0,0,0,43.0,5.5,0.0,85.0,18.8,29.0,69.0
416144,2023-02-25 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Man City,65,Vitality Stadium,10.77,6.11,1.25,0,0,1,1,0,0,0,38.0,5.1,0.0,23.0,20.6,36.0,69.0
416143,2023-02-25 19:45:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Liverpool,64,Selhurst Park,4.66,3.81,1.71,0,1,0,0,0,0,0,55.0,3.1,0.0,13.0,14.2,30.0,74.0
416136,2023-02-26 13:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Chelsea,61,Tottenham Hotspur Stadium,2.57,3.39,2.66,1,0,1,0,0,0,0,13.0,6.8,0.0,100.0,20.1,47.0,51.0
416324,2023-03-01 19:45:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Everton,62,Emirates Stadium,1.35,5.07,8.63,1,0,1,1,0,0,0,30.0,4.4,0.1,90.0,10.8,53.0,92.0
416318,2023-03-01 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Wolverhampton,76,Anfield,1.21,6.5,14.23,1,0,1,0,0,0,0,59.0,5.9,0.0,98.0,13.2,29.0,79.0
416128,2023-03-04 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Newcastle,67,Etihad Stadium,1.45,4.85,6.29,1,0,1,0,0,0,0,0.0,6.1,0.0,33.0,47.4,105.0,84.0
416130,2023-03-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Leeds United,341,Stamford Bridge,1.54,4.35,5.5,1,0,1,0,0,0,0,9.0,6.4,0.0,89.0,7.8,338.0,65.0
416133,2023-03-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Crystal Palace,354,Villa Park,2.06,3.33,3.64,1,0,1,0,0,0,0,100.0,4.8,0.0,90.0,9.2,339.0,65.0
416131,2023-03-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,West Ham,563,The American Express Community Stadium,1.82,3.59,4.24,1,0,1,1,0,0,0,68.0,5.7,0.0,90.0,10.0,15.0,73.0
416125,2023-03-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Tottenham,73,Molineux Stadium,3.21,3.36,2.24,1,0,1,0,0,0,0,130.0,4.3,0.0,90.0,10.3,348.0,65.0
416134,2023-03-04 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Bournemouth,1044,Emirates Stadium,1.23,6.07,11.85,1,0,1,1,0,0,0,30.0,6.3,0.0,89.0,8.8,341.0,65.0
416126,2023-03-04 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Leicester City,338,St. Mary's Stadium,2.74,3.38,2.54,1,0,1,0,0,0,0,6.0,4.7,0.0,90.0,9.9,350.0,70.0
416127,2023-03-05 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Everton,62,"City Ground, Nottingham",2.63,3.22,2.75,0,1,1,1,0,0,0,23.0,5.6,0.0,100.0,14.3,332.0,57.0
416129,2023-03-05 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Man United,66,Anfield,1.96,3.83,3.49,1,0,1,1,1,0,0,59.0,4.6,0.0,100.0,7.6,295.0,87.0
416132,2023-03-06 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Fulham,63,Brentford Community Stadium,1.94,3.49,3.82,1,0,1,1,0,0,0,10.0,4.5,0.0,68.0,12.6,246.0,94.0
416124,2023-03-11 12:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Liverpool,64,Vitality Stadium,6.71,5.44,1.37,1,0,1,0,0,0,0,38.0,6.1,0.0,100.0,25.9,148.0,81.0
416119,2023-03-11 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leicester City,338,Chelsea,61,King Power Stadium,3.91,3.62,1.9,0,0,1,1,0,0,0,54.0,4.7,0.2,100.0,15.2,149.0,68.0
416122,2023-03-11 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Brentford,402,Goodison Park,2.67,3.31,2.65,1,0,1,0,0,0,0,41.0,2.2,0.7,100.0,22.1,124.0,93.0
416116,2023-03-11 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Nottingham,351,Tottenham Hotspur Stadium,1.43,4.93,7.1,1,0,1,1,0,0,0,13.0,5.9,0.1,100.0,15.0,153.0,58.0
416120,2023-03-11 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Leeds United,341,Brighton Hove,397,Elland Road,3.36,3.4,2.15,0,1,1,1,0,0,0,43.0,1.8,0.1,90.0,7.4,133.0,82.0
416123,2023-03-11 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Man City,65,Selhurst Park,9.16,5.76,1.3,0,0,1,0,0,0,0,55.0,4.4,0.5,100.0,13.5,138.0,79.0
416115,2023-03-12 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Aston Villa,58,London Stadium,1.87,3.55,4.15,0,1,1,0,0,0,0,10.0,12.0,0.0,100.0,27.0,224.0,76.0
416121,2023-03-12 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Arsenal,57,Craven Cottage,5.74,4.22,1.56,0,0,1,0,0,0,0,5.0,12.0,0.0,100.0,29.8,225.0,75.0
416118,2023-03-12 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Southampton,340,Old Trafford,1.3,5.68,9.24,0,1,0,0,0,0,0,32.0,11.9,0.0,100.0,18.6,223.0,74.0
416117,2023-03-12 16:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Wolverhampton,76,St James' Park,1.63,4.1,5.97,1,0,1,0,0,0,0,80.0,9.3,0.1,100.0,16.6,210.0,81.0
416312,2023-03-15 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Crystal Palace,354,The American Express Community Stadium,1.92,3.28,4.22,1,0,1,0,0,0,0,68.0,7.4,1.0,100.0,23.2,164.0,90.0
416316,2023-03-15 19:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Brentford,402,St. Mary's Stadium,2.31,3.42,3.03,0,0,1,0,0,0,0,6.0,8.4,1.8,100.0,19.4,180.0,92.0
416107,2023-03-17 20:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Newcastle,67,"City Ground, Nottingham",4.1,3.75,1.83,0,0,1,0,0,0,0,23.0,9.5,0.0,92.0,13.3,183.0,87.0
416112,2023-03-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Leicester City,338,Brentford Community Stadium,2.05,3.55,3.46,0,1,1,0,0,0,0,10.0,12.5,0.0,18.0,9.9,237.0,76.0
416113,2023-03-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Bournemouth,1044,Villa Park,1.67,3.9,4.95,1,0,1,0,0,0,0,100.0,11.0,0.6,86.0,11.2,274.0,85.0
416106,2023-03-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Southampton,340,Tottenham,73,St. Mary's Stadium,4.3,3.59,1.83,0,1,1,1,1,0,0,6.0,11.5,0.1,62.0,15.3,236.0,86.0
416105,2023-03-18 15:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Leeds United,341,Molineux Stadium,2.23,3.21,3.35,0,0,1,1,1,0,0,130.0,11.0,0.1,33.0,7.0,258.0,84.0
416110,2023-03-18 17:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Everton,62,Stamford Bridge,1.46,4.24,7.33,0,1,1,1,0,0,0,9.0,9.5,0.0,19.0,8.9,227.0,88.0
416114,2023-03-19 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Crystal Palace,354,Emirates Stadium,1.3,5.26,9.93,1,0,1,1,0,0,0,30.0,10.5,0.0,80.0,10.9,278.0,59.0
416098,2023-04-01 11:30:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Liverpool,64,Etihad Stadium,1.65,4.12,4.73,1,0,1,1,0,0,0,0.0,3.1,0.0,100.0,27.3,36.0,66.0
416100,2023-04-01 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Leicester City,338,Selhurst Park,2.59,3.2,2.77,1,0,1,0,0,0,0,55.0,11.2,0.1,100.0,20.2,344.0,68.0
416104,2023-04-01 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Leeds United,341,Emirates Stadium,1.31,5.36,8.86,1,0,1,1,0,0,0,30.0,11.2,0.1,100.0,21.2,345.0,67.0
416102,2023-04-01 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Brentford,402,The American Express Community Stadium,1.66,3.92,4.93,0,1,1,1,1,0,0,68.0,11.4,0.1,57.0,19.6,343.0,70.0
416096,2023-04-01 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Wolverhampton,76,"City Ground, Nottingham",2.85,3.13,2.57,0,1,1,0,0,0,0,23.0,9.2,0.0,100.0,22.3,351.0,74.0
416103,2023-04-01 14:00:00+00:00,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Fulham,63,Vitality Stadium,2.8,3.38,2.47,1,0,1,0,0,0,0,38.0,12.4,0.1,96.0,17.4,353.0,72.0
