id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,target
441746.0,13.0,4.0,2024.0,6.0,19.0,0.0,30.0,0.0,1911.0,6806.0,1.0,2.0,2.0,3.0,1.0,-3.0,3.0,-1.0,0.0,4.75,0.0
333544.0,6.0,2.0,2022.0,7.0,14.0,0.0,24.0,0.0,454.0,113.0,0.0,0.0,0.0,2.0,0.0,-4.0,4.0,0.0,1.0,1.8,0.0
416035.0,6.0,5.0,2023.0,6.0,14.0,0.0,35.0,0.0,76.0,58.0,1.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,2.0,1.0
330278.0,20.0,3.0,2022.0,7.0,14.0,0.0,29.0,0.0,532.0,512.0,1.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,2.2,1.0
330382.0,11.0,12.0,2021.0,6.0,20.0,0.0,18.0,0.0,547.0,527.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,-3.0,2.0,2.6,1.0
422551.0,17.0,9.0,2022.0,6.0,14.0,0.0,11.0,0.0,389.0,59.0,0.0,0.0,2.0,0.0,1.0,-1.0,1.0,-1.0,3.0,1.8,1.0
444421.0,22.0,12.0,2023.0,5.0,19.0,45.0,17.0,0.0,455.0,98.0,1.0,1.0,2.0,2.0,0.0,-2.0,2.0,0.0,3.0,3.0,0.0
325742.0,19.0,9.0,2021.0,7.0,12.0,30.0,5.0,0.0,674.0,675.0,0.0,1.0,0.0,4.0,2.0,-1.0,1.0,-2.0,2.0,3.8,0.0
327010.0,7.0,5.0,2022.0,6.0,18.0,45.0,36.0,0.0,64.0,73.0,0.0,0.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,4.2,0.0
436973.0,29.0,12.0,2023.0,5.0,19.0,45.0,25.0,0.0,385.0,71.0,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,2.6,0.0
327851.0,14.0,2.0,2022.0,1.0,20.0,0.0,32.0,0.0,74.0,59.0,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,2.6,0.0
325495.0,11.0,5.0,2022.0,3.0,18.0,0.0,33.0,0.0,1909.0,672.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,-2.0,3.0,2.2,0.0
436807.0,21.0,10.0,2023.0,6.0,14.0,0.0,12.0,0.0,59.0,715.0,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,2.0,1.0
433660.0,26.0,5.0,2023.0,5.0,0.0,0.0,4.0,1.0,5174.0,6684.0,0.0,2.0,1.0,2.0,0.0,-2.0,2.0,0.0,0.0,2.0,0.0
437202.0,20.0,4.0,2024.0,6.0,14.0,0.0,44.0,0.0,70.0,1138.0,2.0,0.0,3.0,0.0,1.0,-2.0,2.0,-1.0,1.0,3.0,1.0
422411.0,10.0,12.0,2022.0,6.0,15.0,0.0,22.0,0.0,72.0,68.0,0.0,1.0,0.0,1.0,3.0,-1.0,1.0,-3.0,1.0,2.6,0.0
422638.0,14.0,8.0,2022.0,7.0,14.0,0.0,3.0,0.0,59.0,74.0,1.0,0.0,2.0,1.0,2.0,-1.0,1.0,-2.0,2.0,2.6,1.0
437069.0,17.0,2.0,2024.0,6.0,15.0,0.0,33.0,0.0,72.0,349.0,1.0,2.0,1.0,2.0,1.0,-4.0,4.0,-1.0,0.0,3.0,0.0
329635.0,16.0,10.0,2021.0,6.0,13.0,30.0,8.0,0.0,19.0,9.0,0.0,1.0,1.0,2.0,3.0,-1.0,1.0,-3.0,1.0,3.4,0.0
416680.0,20.0,8.0,2022.0,6.0,13.0,30.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,4.0,-1.0,1.0,-4.0,0.0,4.2,0.0
422588.0,4.0,9.0,2022.0,7.0,14.0,0.0,8.0,0.0,322.0,356.0,0.0,1.0,0.0,2.0,0.0,-4.0,4.0,0.0,1.0,2.0,0.0
436014.0,8.0,10.0,2023.0,7.0,13.0,0.0,8.0,0.0,397.0,64.0,1.0,2.0,2.0,2.0,2.0,-1.0,1.0,-2.0,2.0,3.8,0.0
436764.0,23.0,9.0,2023.0,6.0,14.0,0.0,8.0,0.0,341.0,346.0,0.0,0.0,3.0,0.0,3.0,-1.0,1.0,-3.0,1.0,2.4,1.0
415721.0,13.0,5.0,2023.0,6.0,16.0,45.0,32.0,0.0,1919.0,6806.0,1.0,1.0,2.0,1.0,1.0,-4.0,4.0,-1.0,0.0,2.8,1.0
436232.0,24.0,4.0,2024.0,3.0,18.0,45.0,29.0,0.0,76.0,1044.0,0.0,1.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,1.2,0.0
