HomeTeam,AwayTeam,AvgH,AvgD,AvgA,DayOfYear,DayOfWeek,HourOfDay,MinuteOfHour,target
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,7.81,4.87,1.41,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.09,3.42,3.58,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.75,3.09,2.83,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.48,4.43,6.76,120.0,5.0,15.0,0.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,5.24,3.81,1.64,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.42,3.33,2.97,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.58,4.07,5.37,120.0,5.0,12.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,9.69,5.85,1.31,120.0,5.0,17.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.66,3.33,2.6,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.81,3.92,1.67,120.0,5.0,12.0,30.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,1.55,4.23,5.85,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.68,3.31,2.75,120.0,5.0,15.0,0.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,3.25,3.45,2.21,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.91,3.39,2.42,120.0,5.0,15.0,0.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,4.74,3.56,1.75,120.0,5.0,12.0,30.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
61.0,56.0,2.41,3.37,3.05,120.0,5.0,15.0,0.0,1.0
