day,month,year,weekday,hour,minute,matchday,leagueId,homeId,awayId,agHomeWins,agDraws,agAwayWins,avgGoals,target
19.0,3.0,2023.0,7.0,16.0,30.0,25.0,2002.0,3.0,5.0,2.0,2.0,1.0,3.2,1.0
19.0,3.0,2023.0,7.0,17.0,0.0,27.0,2019.0,110.0,100.0,3.0,1.0,1.0,0.8,1.0
19.0,3.0,2023.0,7.0,19.0,0.0,26.0,2003.0,666.0,682.0,3.0,1.0,1.0,2.4,1.0
19.0,3.0,2023.0,7.0,19.0,45.0,28.0,2015.0,547.0,516.0,1.0,0.0,4.0,2.6,0.0
19.0,3.0,2023.0,7.0,19.0,45.0,27.0,2019.0,108.0,109.0,1.0,2.0,2.0,1.4,0.0
9.0,3.0,2023.0,4.0,22.0,0.0,1.0,2152.0,3984.0,9373.0,0.0,0.0,2.0,2.0,0.0
10.0,3.0,2023.0,5.0,19.0,30.0,24.0,2002.0,1.0,36.0,1.0,3.0,1.0,2.6,0.0
10.0,3.0,2023.0,5.0,19.0,45.0,26.0,2019.0,488.0,108.0,1.0,1.0,3.0,2.8,1.0
10.0,3.0,2023.0,5.0,20.0,0.0,36.0,2016.0,70.0,59.0,3.0,0.0,2.0,2.8,1.0
11.0,3.0,2023.0,6.0,12.0,30.0,36.0,2016.0,387.0,336.0,1.0,3.0,1.0,3.2,1.0
11.0,3.0,2023.0,6.0,12.0,30.0,27.0,2021.0,1044.0,64.0,1.0,0.0,4.0,4.2,1.0
11.0,3.0,2023.0,6.0,14.0,0.0,26.0,2019.0,445.0,115.0,0.0,3.0,2.0,2.0,0.0
11.0,3.0,2023.0,6.0,14.0,30.0,24.0,2002.0,721.0,18.0,3.0,0.0,2.0,2.6,1.0
11.0,3.0,2023.0,6.0,14.0,30.0,24.0,2002.0,5.0,16.0,4.0,0.0,1.0,5.0,1.0
11.0,3.0,2023.0,6.0,15.0,0.0,36.0,2016.0,1081.0,715.0,2.0,2.0,1.0,1.4,1.0
11.0,3.0,2023.0,6.0,15.0,0.0,36.0,2016.0,74.0,394.0,2.0,2.0,1.0,3.4,1.0
11.0,3.0,2023.0,6.0,15.0,0.0,36.0,2016.0,69.0,346.0,3.0,0.0,2.0,3.2,1.0
11.0,3.0,2023.0,6.0,15.0,0.0,27.0,2021.0,73.0,351.0,4.0,0.0,1.0,2.8,1.0
11.0,3.0,2023.0,6.0,15.0,0.0,36.0,2016.0,356.0,389.0,2.0,1.0,2.0,2.8,0.0
11.0,3.0,2023.0,6.0,15.0,0.0,27.0,2021.0,62.0,402.0,3.0,1.0,1.0,2.6,1.0
11.0,3.0,2023.0,6.0,15.0,0.0,36.0,2016.0,355.0,384.0,2.0,0.0,3.0,1.6,0.0
11.0,3.0,2023.0,6.0,15.0,0.0,36.0,2016.0,328.0,75.0,2.0,0.0,3.0,3.8,1.0
11.0,3.0,2023.0,6.0,15.0,30.0,25.0,2003.0,1914.0,670.0,2.0,0.0,3.0,2.0,1.0
11.0,3.0,2023.0,6.0,17.0,0.0,26.0,2019.0,113.0,102.0,4.0,0.0,1.0,3.0,1.0
11.0,3.0,2023.0,6.0,17.0,30.0,27.0,2021.0,354.0,65.0,0.0,2.0,3.0,3.4,0.0
11.0,3.0,2023.0,6.0,17.0,45.0,25.0,2003.0,1920.0,666.0,1.0,0.0,4.0,2.8,0.0
11.0,3.0,2023.0,6.0,19.0,0.0,25.0,2003.0,682.0,677.0,3.0,1.0,1.0,1.8,1.0
11.0,3.0,2023.0,6.0,20.0,0.0,27.0,2015.0,512.0,524.0,0.0,1.0,4.0,3.0,0.0
11.0,3.0,2023.0,6.0,20.0,0.0,25.0,2003.0,6806.0,679.0,5.0,0.0,0.0,3.0,1.0
12.0,3.0,2023.0,7.0,11.0,30.0,26.0,2019.0,5890.0,586.0,0.0,0.0,5.0,2.0,0.0
12.0,3.0,2023.0,7.0,12.0,0.0,27.0,2015.0,541.0,546.0,0.0,0.0,5.0,3.0,0.0
12.0,3.0,2023.0,7.0,12.0,0.0,36.0,2016.0,68.0,71.0,2.0,1.0,2.0,1.8,0.0
12.0,3.0,2023.0,7.0,13.0,30.0,25.0,2003.0,673.0,678.0,1.0,0.0,4.0,5.2,0.0
12.0,3.0,2023.0,7.0,14.0,0.0,27.0,2021.0,63.0,57.0,1.0,2.0,2.0,3.0,0.0
12.0,3.0,2023.0,7.0,14.0,0.0,26.0,2019.0,457.0,99.0,0.0,2.0,3.0,1.8,0.0
12.0,3.0,2023.0,7.0,14.0,0.0,27.0,2015.0,510.0,518.0,1.0,1.0,3.0,2.0,0.0
12.0,3.0,2023.0,7.0,14.0,0.0,27.0,2015.0,525.0,531.0,1.0,2.0,2.0,2.2,1.0
12.0,3.0,2023.0,7.0,14.0,0.0,27.0,2015.0,532.0,511.0,1.0,2.0,2.0,1.8,0.0
12.0,3.0,2023.0,7.0,14.0,30.0,24.0,2002.0,17.0,2.0,4.0,1.0,0.0,3.6,1.0
12.0,3.0,2023.0,7.0,15.0,45.0,25.0,2003.0,674.0,1909.0,4.0,0.0,1.0,5.2,1.0
12.0,3.0,2023.0,7.0,16.0,5.0,27.0,2015.0,548.0,547.0,2.0,0.0,3.0,3.0,0.0
12.0,3.0,2023.0,7.0,16.0,30.0,24.0,2002.0,12.0,3.0,0.0,2.0,3.0,3.0,0.0
12.0,3.0,2023.0,7.0,16.0,30.0,27.0,2021.0,67.0,76.0,3.0,2.0,0.0,2.6,1.0
12.0,3.0,2023.0,7.0,17.0,0.0,26.0,2019.0,100.0,471.0,2.0,2.0,1.0,3.4,0.0
12.0,3.0,2023.0,7.0,19.0,0.0,25.0,2003.0,675.0,1919.0,3.0,1.0,1.0,2.4,1.0
12.0,3.0,2023.0,7.0,19.0,45.0,26.0,2019.0,109.0,584.0,4.0,1.0,0.0,4.0,1.0
14.0,3.0,2023.0,2.0,19.0,45.0,37.0,2016.0,346.0,332.0,4.0,1.0,0.0,2.2,1.0
14.0,3.0,2023.0,2.0,19.0,45.0,37.0,2016.0,384.0,72.0,2.0,1.0,2.0,2.4,1.0
14.0,3.0,2023.0,2.0,19.0,45.0,37.0,2016.0,385.0,1081.0,1.0,2.0,2.0,2.2,0.0
14.0,3.0,2023.0,2.0,19.0,45.0,37.0,2016.0,336.0,69.0,3.0,1.0,1.0,3.0,1.0
15.0,3.0,2023.0,3.0,19.0,30.0,8.0,2021.0,397.0,354.0,2.0,3.0,0.0,2.4,1.0
15.0,3.0,2023.0,3.0,19.0,30.0,7.0,2021.0,340.0,402.0,1.0,0.0,4.0,3.0,0.0
15.0,3.0,2023.0,3.0,19.0,45.0,37.0,2016.0,389.0,387.0,3.0,1.0,1.0,2.6,1.0
15.0,3.0,2023.0,3.0,19.0,45.0,37.0,2016.0,322.0,328.0,0.0,3.0,2.0,2.2,0.0
15.0,3.0,2023.0,3.0,19.0,45.0,37.0,2016.0,59.0,355.0,2.0,0.0,3.0,2.0,1.0
15.0,3.0,2023.0,3.0,20.0,0.0,37.0,2016.0,71.0,356.0,1.0,0.0,4.0,2.6,0.0
16.0,3.0,2023.0,4.0,0.0,0.0,2.0,2152.0,7119.0,10137.0,1.0,1.0,0.0,2.0,1.0
16.0,3.0,2023.0,4.0,0.0,30.0,2.0,2152.0,1766.0,4444.0,1.0,1.0,0.0,3.0,1.0
16.0,3.0,2023.0,4.0,22.0,0.0,2.0,2152.0,9373.0,3984.0,2.0,0.0,0.0,2.0,1.0
17.0,3.0,2023.0,5.0,0.0,0.0,2.0,2152.0,5347.0,2064.0,1.0,1.0,0.0,0.5,1.0
17.0,3.0,2023.0,5.0,17.0,30.0,27.0,2019.0,471.0,488.0,3.0,2.0,0.0,4.6,1.0
17.0,3.0,2023.0,5.0,19.0,0.0,26.0,2003.0,1919.0,1920.0,2.0,0.0,3.0,2.4,1.0
17.0,3.0,2023.0,5.0,19.0,45.0,27.0,2019.0,102.0,445.0,4.0,0.0,1.0,2.2,1.0
17.0,3.0,2023.0,5.0,20.0,0.0,28.0,2021.0,351.0,67.0,2.0,0.0,3.0,3.6,0.0
18.0,3.0,2023.0,6.0,14.0,30.0,25.0,2002.0,36.0,721.0,1.0,1.0,3.0,2.2,1.0
18.0,3.0,2023.0,6.0,14.0,30.0,25.0,2002.0,2.0,9.0,3.0,1.0,1.0,2.8,1.0
18.0,3.0,2023.0,6.0,14.0,30.0,25.0,2002.0,10.0,11.0,2.0,1.0,2.0,3.4,0.0
18.0,3.0,2023.0,6.0,15.0,0.0,28.0,2021.0,76.0,341.0,1.0,1.0,3.0,3.4,0.0
18.0,3.0,2023.0,6.0,15.0,0.0,38.0,2016.0,69.0,332.0,2.0,1.0,2.0,1.8,0.0
18.0,3.0,2023.0,6.0,15.0,0.0,28.0,2021.0,58.0,1044.0,2.0,1.0,2.0,3.2,1.0
18.0,3.0,2023.0,6.0,15.0,0.0,38.0,2016.0,343.0,1081.0,2.0,0.0,3.0,3.8,1.0
18.0,3.0,2023.0,6.0,15.0,0.0,38.0,2016.0,384.0,394.0,1.0,1.0,3.0,1.4,0.0
18.0,3.0,2023.0,6.0,15.0,0.0,38.0,2016.0,336.0,1076.0,1.0,1.0,3.0,3.2,0.0
18.0,3.0,2023.0,6.0,15.0,30.0,26.0,2003.0,676.0,718.0,2.0,2.0,1.0,2.8,0.0
18.0,3.0,2023.0,6.0,16.0,0.0,28.0,2015.0,511.0,521.0,1.0,1.0,3.0,2.8,0.0
18.0,3.0,2023.0,6.0,17.0,30.0,25.0,2002.0,4.0,1.0,3.0,1.0,1.0,3.8,1.0
18.0,3.0,2023.0,6.0,19.0,45.0,27.0,2019.0,115.0,98.0,2.0,1.0,2.0,3.6,1.0
18.0,3.0,2023.0,6.0,20.0,0.0,26.0,2003.0,683.0,1915.0,1.0,1.0,3.0,3.6,0.0
18.0,3.0,2023.0,6.0,20.0,0.0,28.0,2015.0,546.0,532.0,3.0,2.0,0.0,3.4,1.0
27.0,2.0,2023.0,1.0,17.0,30.0,24.0,2019.0,450.0,99.0,1.0,1.0,3.0,2.2,0.0
27.0,2.0,2023.0,1.0,19.0,45.0,24.0,2019.0,110.0,584.0,4.0,1.0,0.0,2.0,1.0
28.0,2.0,2023.0,2.0,17.0,30.0,24.0,2019.0,457.0,100.0,1.0,0.0,4.0,2.6,1.0
28.0,2.0,2023.0,2.0,19.0,45.0,24.0,2019.0,109.0,586.0,3.0,2.0,0.0,2.2,1.0
28.0,2.0,2023.0,2.0,22.0,0.0,2.0,2152.0,9373.0,4465.0,2.0,0.0,0.0,1.0,1.0
1.0,3.0,2023.0,3.0,0.0,0.0,2.0,2152.0,5347.0,5188.0,1.0,0.0,1.0,4.0,1.0
1.0,3.0,2023.0,3.0,19.0,45.0,7.0,2021.0,57.0,62.0,4.0,0.0,1.0,3.0,1.0
1.0,3.0,2023.0,3.0,20.0,0.0,7.0,2021.0,64.0,76.0,4.0,0.0,1.0,2.4,1.0
1.0,3.0,2023.0,3.0,22.0,0.0,2.0,2152.0,2064.0,5181.0,1.0,1.0,0.0,0.5,1.0
2.0,3.0,2023.0,4.0,0.0,0.0,2.0,2152.0,7119.0,4524.0,1.0,1.0,0.0,3.5,1.0
2.0,3.0,2023.0,4.0,0.0,30.0,2.0,2152.0,1766.0,5166.0,1.0,1.0,0.0,2.0,1.0
2.0,3.0,2023.0,4.0,22.0,0.0,2.0,2152.0,7865.0,10137.0,0.0,0.0,2.0,3.5,0.0
3.0,3.0,2023.0,5.0,0.0,0.0,2.0,2152.0,4444.0,9377.0,1.0,1.0,0.0,1.5,1.0
3.0,3.0,2023.0,5.0,0.0,0.0,2.0,2152.0,3984.0,8777.0,1.0,1.0,0.0,2.0,1.0
3.0,3.0,2023.0,5.0,19.0,0.0,24.0,2003.0,679.0,682.0,0.0,1.0,4.0,2.2,0.0
3.0,3.0,2023.0,5.0,19.0,0.0,24.0,2003.0,676.0,1920.0,2.0,2.0,1.0,3.2,0.0
3.0,3.0,2023.0,5.0,19.0,30.0,23.0,2002.0,4.0,721.0,1.0,0.0,4.0,3.6,1.0
3.0,3.0,2023.0,5.0,19.0,45.0,25.0,2019.0,113.0,110.0,2.0,1.0,2.0,2.0,0.0
3.0,3.0,2023.0,5.0,20.0,0.0,35.0,2016.0,322.0,74.0,1.0,1.0,3.0,3.4,1.0
4.0,3.0,2023.0,6.0,12.0,30.0,35.0,2016.0,59.0,356.0,2.0,0.0,3.0,2.8,1.0
4.0,3.0,2023.0,6.0,12.0,30.0,35.0,2016.0,715.0,387.0,3.0,0.0,2.0,2.4,1.0
4.0,3.0,2023.0,6.0,12.0,30.0,26.0,2021.0,65.0,67.0,4.0,0.0,1.0,2.2,1.0
4.0,3.0,2023.0,6.0,14.0,0.0,25.0,2019.0,5911.0,445.0,2.0,1.0,2.0,2.2,1.0
4.0,3.0,2023.0,6.0,14.0,30.0,23.0,2002.0,36.0,6.0,0.0,1.0,4.0,3.2,0.0
4.0,3.0,2023.0,6.0,14.0,30.0,23.0,2002.0,15.0,2.0,3.0,1.0,1.0,3.0,1.0
4.0,3.0,2023.0,6.0,14.0,30.0,23.0,2002.0,16.0,12.0,3.0,0.0,2.0,2.2,1.0
4.0,3.0,2023.0,6.0,15.0,0.0,35.0,2016.0,71.0,70.0,2.0,0.0,3.0,3.6,0.0
4.0,3.0,2023.0,6.0,15.0,0.0,35.0,2016.0,343.0,355.0,3.0,0.0,2.0,2.4,1.0
4.0,3.0,2023.0,6.0,15.0,0.0,35.0,2016.0,389.0,72.0,3.0,1.0,1.0,2.2,1.0
4.0,3.0,2023.0,6.0,15.0,0.0,35.0,2016.0,394.0,1076.0,1.0,1.0,3.0,3.0,0.0
4.0,3.0,2023.0,6.0,15.0,0.0,26.0,2021.0,397.0,563.0,3.0,1.0,1.0,2.8,1.0
4.0,3.0,2023.0,6.0,15.0,0.0,26.0,2021.0,58.0,354.0,2.0,1.0,2.0,3.2,1.0
4.0,3.0,2023.0,6.0,15.0,0.0,35.0,2016.0,385.0,69.0,1.0,2.0,2.0,5.6,1.0
4.0,3.0,2023.0,6.0,15.0,0.0,35.0,2016.0,384.0,68.0,1.0,1.0,3.0,2.4,0.0
4.0,3.0,2023.0,6.0,15.0,0.0,26.0,2021.0,76.0,73.0,4.0,0.0,1.0,2.0,1.0
4.0,3.0,2023.0,6.0,15.0,0.0,26.0,2021.0,57.0,1044.0,5.0,0.0,0.0,3.6,1.0
4.0,3.0,2023.0,6.0,15.0,0.0,26.0,2021.0,61.0,341.0,4.0,0.0,1.0,3.4,1.0
4.0,3.0,2023.0,6.0,17.0,30.0,26.0,2021.0,340.0,338.0,2.0,0.0,3.0,3.8,1.0
4.0,3.0,2023.0,6.0,17.0,30.0,23.0,2002.0,10.0,5.0,1.0,2.0,2.0,3.6,0.0
4.0,3.0,2023.0,6.0,17.0,45.0,24.0,2003.0,1919.0,1914.0,1.0,2.0,2.0,3.6,1.0
4.0,3.0,2023.0,6.0,19.0,0.0,24.0,2003.0,675.0,677.0,3.0,2.0,0.0,2.2,1.0
4.0,3.0,2023.0,6.0,19.0,45.0,25.0,2019.0,99.0,98.0,1.0,0.0,4.0,2.2,1.0
4.0,3.0,2023.0,6.0,20.0,0.0,26.0,2015.0,524.0,543.0,4.0,0.0,1.0,3.6,1.0
5.0,3.0,2023.0,7.0,11.0,15.0,24.0,2003.0,670.0,6806.0,2.0,0.0,3.0,4.0,0.0
5.0,3.0,2023.0,7.0,13.0,30.0,24.0,2003.0,683.0,674.0,0.0,0.0,5.0,2.4,0.0
5.0,3.0,2023.0,7.0,14.0,0.0,26.0,2015.0,511.0,541.0,2.0,1.0,2.0,3.0,0.0
5.0,3.0,2023.0,7.0,14.0,0.0,26.0,2015.0,518.0,532.0,2.0,1.0,2.0,3.4,1.0
5.0,3.0,2023.0,7.0,14.0,0.0,26.0,2015.0,547.0,510.0,5.0,0.0,0.0,1.4,1.0
5.0,3.0,2023.0,7.0,14.0,0.0,26.0,2015.0,576.0,512.0,1.0,2.0,2.0,1.8,0.0
5.0,3.0,2023.0,7.0,14.0,30.0,23.0,2002.0,3.0,9.0,2.0,2.0,1.0,3.4,1.0
5.0,3.0,2023.0,7.0,15.0,45.0,24.0,2003.0,678.0,1915.0,3.0,2.0,0.0,2.2,1.0
5.0,3.0,2023.0,7.0,16.0,30.0,26.0,2021.0,64.0,66.0,1.0,2.0,2.0,4.2,1.0
5.0,3.0,2023.0,7.0,17.0,0.0,25.0,2019.0,108.0,5890.0,4.0,1.0,0.0,2.6,1.0
5.0,3.0,2023.0,7.0,19.0,0.0,24.0,2003.0,1909.0,718.0,2.0,2.0,1.0,3.0,1.0
5.0,3.0,2023.0,7.0,19.0,45.0,26.0,2015.0,529.0,516.0,2.0,1.0,2.0,1.8,0.0
5.0,3.0,2023.0,7.0,19.0,45.0,25.0,2019.0,100.0,109.0,1.0,2.0,2.0,2.6,1.0
6.0,3.0,2023.0,1.0,17.0,30.0,25.0,2019.0,471.0,457.0,1.0,1.0,0.0,2.5,1.0
6.0,3.0,2023.0,1.0,19.0,45.0,25.0,2019.0,586.0,103.0,1.0,2.0,2.0,1.2,1.0
6.0,3.0,2023.0,1.0,20.0,0.0,26.0,2021.0,402.0,63.0,3.0,1.0,1.0,3.2,1.0
7.0,3.0,2023.0,2.0,20.0,0.0,29.0,2016.0,74.0,75.0,2.0,2.0,1.0,1.4,1.0
7.0,3.0,2023.0,2.0,20.0,0.0,29.0,2016.0,355.0,356.0,1.0,0.0,4.0,2.4,0.0
17.0,2.0,2023.0,5.0,0.0,0.0,1.0,2152.0,5178.0,5181.0,0.0,0.0,2.0,2.5,0.0
17.0,2.0,2023.0,5.0,19.0,0.0,22.0,2003.0,683.0,1920.0,2.0,1.0,2.0,1.8,1.0
17.0,2.0,2023.0,5.0,19.0,30.0,21.0,2002.0,16.0,2.0,1.0,1.0,3.0,2.4,1.0
17.0,2.0,2023.0,5.0,19.0,45.0,23.0,2019.0,471.0,113.0,0.0,0.0,5.0,4.4,0.0
17.0,2.0,2023.0,5.0,20.0,0.0,24.0,2015.0,519.0,523.0,2.0,0.0,3.0,3.2,1.0
17.0,2.0,2023.0,5.0,20.0,0.0,33.0,2016.0,715.0,355.0,2.0,1.0,2.0,2.0,1.0
18.0,2.0,2023.0,6.0,12.0,30.0,33.0,2016.0,384.0,356.0,3.0,0.0,2.0,2.6,1.0
18.0,2.0,2023.0,6.0,12.0,30.0,24.0,2021.0,58.0,57.0,2.0,0.0,3.0,2.6,0.0
18.0,2.0,2023.0,6.0,14.0,0.0,23.0,2019.0,584.0,103.0,0.0,1.0,4.0,2.8,0.0
18.0,2.0,2023.0,6.0,14.0,30.0,21.0,2002.0,18.0,5.0,2.0,1.0,2.0,3.4,1.0
18.0,2.0,2023.0,6.0,14.0,30.0,21.0,2002.0,11.0,721.0,2.0,0.0,3.0,2.4,0.0
18.0,2.0,2023.0,6.0,14.0,30.0,21.0,2002.0,10.0,1.0,3.0,2.0,0.0,2.0,1.0
18.0,2.0,2023.0,6.0,14.0,30.0,21.0,2002.0,36.0,17.0,0.0,0.0,5.0,2.4,0.0
18.0,2.0,2023.0,6.0,15.0,0.0,33.0,2016.0,394.0,332.0,2.0,1.0,2.0,3.0,1.0
18.0,2.0,2023.0,6.0,15.0,0.0,33.0,2016.0,59.0,72.0,2.0,0.0,3.0,1.8,1.0
18.0,2.0,2023.0,6.0,15.0,0.0,33.0,2016.0,389.0,328.0,1.0,2.0,2.0,1.8,0.0
18.0,2.0,2023.0,6.0,15.0,0.0,24.0,2021.0,61.0,340.0,3.0,0.0,2.0,4.6,0.0
18.0,2.0,2023.0,6.0,15.0,0.0,24.0,2021.0,76.0,1044.0,2.0,1.0,2.0,1.2,0.0
18.0,2.0,2023.0,6.0,15.0,0.0,33.0,2016.0,385.0,1076.0,1.0,1.0,3.0,2.8,0.0
18.0,2.0,2023.0,6.0,15.0,0.0,33.0,2016.0,336.0,70.0,2.0,0.0,3.0,1.0,1.0
18.0,2.0,2023.0,6.0,15.0,0.0,33.0,2016.0,343.0,69.0,2.0,1.0,2.0,3.4,1.0
18.0,2.0,2023.0,6.0,15.0,0.0,24.0,2021.0,397.0,63.0,0.0,2.0,3.0,1.8,0.0
18.0,2.0,2023.0,6.0,15.0,0.0,24.0,2021.0,62.0,341.0,3.0,2.0,0.0,2.6,1.0
18.0,2.0,2023.0,6.0,15.0,30.0,22.0,2003.0,1919.0,679.0,2.0,2.0,1.0,2.0,1.0
18.0,2.0,2023.0,6.0,17.0,0.0,23.0,2019.0,5911.0,98.0,1.0,0.0,3.0,3.75,0.0
18.0,2.0,2023.0,6.0,17.0,30.0,24.0,2021.0,67.0,64.0,0.0,0.0,5.0,3.0,0.0
18.0,2.0,2023.0,6.0,17.0,30.0,21.0,2002.0,19.0,12.0,2.0,2.0,1.0,3.6,1.0
18.0,2.0,2023.0,6.0,19.0,45.0,23.0,2019.0,108.0,115.0,4.0,0.0,1.0,3.6,1.0
18.0,2.0,2023.0,6.0,20.0,0.0,22.0,2003.0,675.0,682.0,5.0,0.0,0.0,2.2,1.0
18.0,2.0,2023.0,6.0,20.0,0.0,24.0,2015.0,576.0,532.0,3.0,1.0,1.0,2.2,1.0
19.0,2.0,2023.0,7.0,11.0,15.0,22.0,2003.0,1909.0,673.0,0.0,1.0,4.0,3.2,0.0
19.0,2.0,2023.0,7.0,11.0,30.0,23.0,2019.0,102.0,5890.0,3.0,0.0,2.0,3.6,0.0
19.0,2.0,2023.0,7.0,12.0,0.0,24.0,2015.0,524.0,521.0,4.0,1.0,0.0,5.4,1.0
19.0,2.0,2023.0,7.0,13.0,30.0,22.0,2003.0,718.0,666.0,1.0,2.0,2.0,3.0,1.0
19.0,2.0,2023.0,7.0,14.0,0.0,24.0,2015.0,531.0,518.0,1.0,2.0,2.0,2.2,0.0
19.0,2.0,2023.0,7.0,14.0,0.0,24.0,2015.0,529.0,541.0,3.0,0.0,2.0,3.2,1.0
19.0,2.0,2023.0,7.0,14.0,0.0,24.0,2021.0,66.0,338.0,2.0,1.0,2.0,3.0,1.0
19.0,2.0,2023.0,7.0,14.0,0.0,24.0,2015.0,512.0,548.0,0.0,0.0,5.0,2.8,0.0
19.0,2.0,2023.0,7.0,14.0,0.0,23.0,2019.0,455.0,110.0,2.0,0.0,3.0,3.4,0.0
19.0,2.0,2023.0,7.0,14.0,0.0,24.0,2015.0,525.0,510.0,3.0,1.0,1.0,1.2,1.0
19.0,2.0,2023.0,7.0,15.0,45.0,22.0,2003.0,678.0,6806.0,4.0,1.0,0.0,3.0,1.0
19.0,2.0,2023.0,7.0,16.0,5.0,24.0,2015.0,546.0,543.0,3.0,2.0,0.0,2.6,1.0
19.0,2.0,2023.0,7.0,16.0,30.0,21.0,2002.0,4.0,9.0,4.0,0.0,1.0,3.2,1.0
19.0,2.0,2023.0,7.0,16.0,30.0,24.0,2021.0,73.0,563.0,2.0,2.0,1.0,2.6,1.0
19.0,2.0,2023.0,7.0,17.0,0.0,23.0,2019.0,488.0,109.0,0.0,0.0,5.0,2.6,0.0
19.0,2.0,2023.0,7.0,18.0,30.0,21.0,2002.0,3.0,15.0,3.0,0.0,2.0,3.8,0.0
19.0,2.0,2023.0,7.0,19.0,0.0,22.0,2003.0,670.0,1915.0,2.0,1.0,2.0,3.6,0.0
19.0,2.0,2023.0,7.0,19.0,45.0,23.0,2019.0,100.0,450.0,3.0,1.0,1.0,3.0,1.0
19.0,2.0,2023.0,7.0,19.0,45.0,24.0,2015.0,511.0,516.0,0.0,2.0,3.0,3.4,0.0
20.0,2.0,2023.0,1.0,20.0,0.0,33.0,2016.0,346.0,74.0,2.0,3.0,0.0,3.2,1.0
21.0,2.0,2023.0,2.0,19.0,45.0,29.0,2016.0,385.0,71.0,1.0,2.0,2.0,2.6,1.0
21.0,2.0,2023.0,2.0,19.0,45.0,29.0,2016.0,59.0,336.0,3.0,1.0,1.0,2.0,1.0
21.0,2.0,2023.0,2.0,19.0,45.0,29.0,2016.0,72.0,70.0,1.0,2.0,2.0,2.8,0.0
21.0,2.0,2023.0,2.0,19.0,45.0,29.0,2016.0,68.0,332.0,4.0,0.0,1.0,4.0,1.0
21.0,2.0,2023.0,2.0,22.0,0.0,2.0,2152.0,5188.0,5347.0,1.0,0.0,1.0,4.0,1.0
22.0,2.0,2023.0,3.0,0.0,0.0,2.0,2152.0,4465.0,9373.0,0.0,0.0,2.0,1.0,0.0
23.0,2.0,2023.0,4.0,22.0,0.0,2.0,2152.0,10137.0,7865.0,2.0,0.0,0.0,3.5,1.0
24.0,2.0,2023.0,5.0,19.0,0.0,23.0,2003.0,6806.0,676.0,1.0,0.0,4.0,2.8,0.0
24.0,2.0,2023.0,5.0,19.0,30.0,22.0,2002.0,15.0,18.0,2.0,3.0,0.0,2.6,1.0
24.0,2.0,2023.0,5.0,20.0,0.0,25.0,2015.0,521.0,512.0,2.0,2.0,1.0,1.6,1.0
25.0,2.0,2023.0,6.0,12.0,30.0,34.0,2016.0,1076.0,71.0,3.0,2.0,0.0,1.8,1.0
25.0,2.0,2023.0,6.0,14.0,30.0,22.0,2002.0,9.0,16.0,4.0,1.0,0.0,2.0,1.0
25.0,2.0,2023.0,6.0,14.0,30.0,22.0,2002.0,12.0,36.0,4.0,1.0,0.0,3.4,1.0
25.0,2.0,2023.0,6.0,14.0,30.0,22.0,2002.0,2.0,4.0,1.0,0.0,4.0,2.4,0.0
25.0,2.0,2023.0,6.0,14.0,30.0,22.0,2002.0,721.0,19.0,2.0,1.0,2.0,2.8,1.0
25.0,2.0,2023.0,6.0,14.0,30.0,22.0,2002.0,1.0,11.0,1.0,1.0,3.0,2.8,0.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,328.0,394.0,3.0,1.0,1.0,2.6,1.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,355.0,336.0,2.0,0.0,3.0,4.0,1.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,70.0,384.0,1.0,1.0,3.0,1.2,0.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,1081.0,75.0,3.0,1.0,1.0,2.2,1.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,332.0,389.0,2.0,1.0,2.0,2.0,0.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,69.0,59.0,1.0,0.0,4.0,2.6,0.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,74.0,343.0,2.0,1.0,2.0,2.8,1.0
25.0,2.0,2023.0,6.0,15.0,0.0,25.0,2021.0,563.0,351.0,2.0,0.0,3.0,3.4,1.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,356.0,346.0,2.0,2.0,1.0,1.0,1.0
25.0,2.0,2023.0,6.0,15.0,0.0,25.0,2021.0,338.0,57.0,0.0,0.0,5.0,3.0,0.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,387.0,322.0,3.0,1.0,1.0,3.2,1.0
25.0,2.0,2023.0,6.0,15.0,0.0,25.0,2021.0,341.0,340.0,1.0,2.0,2.0,2.8,1.0
25.0,2.0,2023.0,6.0,15.0,0.0,25.0,2021.0,62.0,58.0,1.0,1.0,3.0,2.4,0.0
25.0,2.0,2023.0,6.0,15.0,0.0,34.0,2016.0,68.0,715.0,4.0,0.0,1.0,3.2,1.0
25.0,2.0,2023.0,6.0,16.0,0.0,25.0,2015.0,532.0,523.0,1.0,0.0,4.0,4.0,0.0
25.0,2.0,2023.0,6.0,17.0,0.0,24.0,2019.0,445.0,113.0,3.0,0.0,2.0,2.2,0.0
25.0,2.0,2023.0,6.0,17.0,30.0,22.0,2002.0,6.0,10.0,1.0,3.0,1.0,2.6,1.0
