id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,target
418607.0,23.0,4.0,2023.0,7.0,13.0,0.0,31.0,0.0,5911.0,99.0,2.0,2.0,3.0,2.0,1.0,-3.0,1.0,-1.0,1.0,3.0,1.0
327788.0,15.0,3.0,2022.0,2.0,19.0,45.0,38.0,0.0,357.0,387.0,2.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,2.2,1.0
416673.0,20.0,8.0,2022.0,6.0,13.0,30.0,3.0,0.0,10.0,17.0,0.0,1.0,0.0,1.0,2.0,-3.0,2.0,-2.0,0.0,3.0,0.0
442834.0,10.0,12.0,2023.0,7.0,19.0,45.0,15.0,0.0,525.0,516.0,1.0,4.0,2.0,4.0,0.0,-4.0,0.0,0.0,1.0,3.4,0.0
441815.0,2.0,9.0,2023.0,6.0,13.0,30.0,3.0,0.0,10.0,17.0,3.0,0.0,5.0,0.0,2.0,-3.0,2.0,-2.0,0.0,3.0,1.0
416101.0,1.0,4.0,2023.0,6.0,16.0,30.0,29.0,0.0,61.0,58.0,0.0,1.0,0.0,2.0,1.0,-2.0,1.0,-1.0,2.0,2.2,0.0
418769.0,13.0,11.0,2022.0,7.0,19.0,45.0,15.0,0.0,109.0,110.0,1.0,0.0,3.0,0.0,2.0,-3.0,2.0,-2.0,0.0,2.6,1.0
333533.0,21.0,2.0,2022.0,1.0,20.0,0.0,26.0,0.0,103.0,488.0,1.0,1.0,2.0,1.0,4.0,0.0,4.0,-4.0,1.0,3.0,1.0
329676.0,11.0,9.0,2021.0,6.0,13.0,30.0,4.0,0.0,2.0,15.0,0.0,1.0,0.0,2.0,1.0,-3.0,1.0,-1.0,1.0,3.0,0.0
416392.0,6.0,8.0,2022.0,6.0,16.0,30.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,-1.0,2.0,-2.0,2.0,2.8,1.0
422583.0,4.0,9.0,2022.0,7.0,11.0,0.0,8.0,0.0,355.0,70.0,1.0,1.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,3.0,1.0
325517.0,23.0,4.0,2022.0,6.0,18.0,0.0,30.0,0.0,683.0,684.0,0.0,1.0,0.0,2.0,1.0,-1.0,1.0,-1.0,3.0,1.8,0.0
442050.0,20.0,4.0,2024.0,6.0,16.0,30.0,30.0,0.0,28.0,5.0,0.0,2.0,1.0,5.0,0.0,-4.0,0.0,0.0,1.0,3.2,0.0
422476.0,22.0,10.0,2022.0,6.0,14.0,0.0,17.0,0.0,355.0,387.0,0.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,2.8,1.0
437125.0,23.0,4.0,2024.0,2.0,19.0,0.0,38.0,0.0,338.0,340.0,1.0,0.0,5.0,0.0,3.0,-2.0,3.0,-3.0,0.0,3.8,1.0
328051.0,2.0,11.0,2021.0,2.0,19.0,45.0,16.0,0.0,389.0,343.0,0.0,1.0,3.0,1.0,2.0,-2.0,2.0,-2.0,1.0,3.0,1.0
435944.0,12.0,8.0,2023.0,6.0,12.0,0.0,1.0,0.0,57.0,351.0,2.0,0.0,2.0,1.0,3.0,-2.0,3.0,-3.0,0.0,2.6,1.0
325496.0,11.0,5.0,2022.0,3.0,18.0,0.0,33.0,0.0,678.0,673.0,3.0,0.0,5.0,0.0,4.0,-1.0,4.0,-4.0,0.0,5.2,1.0
441837.0,30.0,9.0,2023.0,6.0,13.0,30.0,6.0,0.0,15.0,3.0,0.0,1.0,0.0,3.0,2.0,-3.0,2.0,-2.0,0.0,3.8,0.0
416426.0,5.0,5.0,2023.0,5.0,18.0,30.0,31.0,0.0,15.0,6.0,0.0,1.0,2.0,3.0,0.0,-2.0,0.0,0.0,3.0,2.0,0.0
442859.0,20.0,12.0,2023.0,3.0,20.0,0.0,17.0,0.0,547.0,533.0,1.0,0.0,1.0,0.0,2.0,-1.0,2.0,-2.0,2.0,1.4,1.0
325741.0,19.0,9.0,2021.0,7.0,14.0,45.0,5.0,0.0,679.0,666.0,0.0,2.0,1.0,4.0,0.0,-4.0,0.0,0.0,1.0,2.8,0.0
418852.0,18.0,9.0,2022.0,7.0,13.0,0.0,7.0,0.0,457.0,110.0,0.0,3.0,0.0,4.0,1.0,-4.0,1.0,-1.0,0.0,3.8,0.0
441583.0,12.0,11.0,2023.0,7.0,11.0,15.0,12.0,0.0,674.0,684.0,2.0,0.0,4.0,0.0,5.0,0.0,5.0,-5.0,0.0,5.0,1.0
441823.0,17.0,9.0,2023.0,7.0,13.0,30.0,4.0,0.0,44.0,12.0,2.0,0.0,4.0,2.0,3.0,-2.0,3.0,-3.0,0.0,4.0,1.0
