HomeTeam,AwayTeam,AvgH,AvgD,AvgA,DayOfWeek,DayOfYear,HourOfDay,MinuteOfHour,target
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.06,3.18,3.97,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,2.23,3.27,3.35,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,1.92,3.58,3.8,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.0,3.4,3.84,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.9,3.22,2.45,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.4,3.52,2.93,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.25,3.28,3.42,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,2.16,3.28,3.49,5,289,15,00,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,6.37,3.84,1.6,5,289,17,30,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,4.2,3.5,1.89,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,2.37,3.22,3.12,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,1.81,3.6,4.51,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
24,12,3.51,3.4,2.07,5,289,15,00,0
30,27,2.52,3.35,2.89,6,290,14,00,0
30,27,2.52,3.35,2.89,6,290,14,00,0
30,27,3.51,3.58,2.09,6,290,16,30,0
30,27,3.51,3.58,2.09,6,290,16,30,0
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.83,3.21,2.58,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.45,3.1,3.0,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.15,3.51,3.31,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.39,3.22,2.99,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.22,3.33,3.2,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.08,3.35,3.53,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.67,3.16,2.78,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.19,3.33,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,2.22,3.26,3.28,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,3.19,3.12,2.4,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,1.82,3.47,4.63,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,2.19,3.48,3.14,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,4.16,3.62,1.83,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
29,56,2.04,3.39,3.59,1,292,19,45,1
15,27,2.11,3.38,3.53,2,293,19,45,0
15,27,2.11,3.38,3.53,2,293,19,45,0
15,27,2.11,3.38,3.53,2,293,19,45,0
15,27,2.11,3.38,3.53,2,293,19,45,0
15,27,2.11,3.38,3.53,2,293,19,45,0
15,27,2.11,3.38,3.53,2,293,19,45,0
15,27,1.47,4.4,6.87,2,293,19,45,0
15,27,1.47,4.4,6.87,2,293,19,45,0
15,27,1.47,4.4,6.87,2,293,19,45,0
15,27,1.47,4.4,6.87,2,293,19,45,0
15,27,1.47,4.4,6.87,2,293,19,45,0
15,27,1.47,4.4,6.87,2,293,19,45,0
15,27,2.21,3.35,3.3,2,293,20,00,0
15,27,2.21,3.35,3.3,2,293,20,00,0
15,27,2.21,3.35,3.3,2,293,20,00,0
15,27,2.21,3.35,3.3,2,293,20,00,0
15,27,2.21,3.35,3.3,2,293,20,00,0
15,27,2.21,3.35,3.3,2,293,20,00,0
15,27,1.89,3.42,4.3,2,293,19,45,0
15,27,1.89,3.42,4.3,2,293,19,45,0
15,27,1.89,3.42,4.3,2,293,19,45,0
15,27,1.89,3.42,4.3,2,293,19,45,0
15,27,1.89,3.42,4.3,2,293,19,45,0
15,27,1.89,3.42,4.3,2,293,19,45,0
15,27,2.47,3.18,2.99,2,293,19,45,0
15,27,2.47,3.18,2.99,2,293,19,45,0
15,27,2.47,3.18,2.99,2,293,19,45,0
15,27,2.47,3.18,2.99,2,293,19,45,0
15,27,2.47,3.18,2.99,2,293,19,45,0
15,27,2.47,3.18,2.99,2,293,19,45,0
15,27,3.79,3.3,2.06,2,293,19,45,0
15,27,3.79,3.3,2.06,2,293,19,45,0
15,27,3.79,3.3,2.06,2,293,19,45,0
15,27,3.79,3.3,2.06,2,293,19,45,0
15,27,3.79,3.3,2.06,2,293,19,45,0
15,27,3.79,3.3,2.06,2,293,19,45,0
25,4,1.46,4.26,7.42,5,296,15,00,0
25,4,1.46,4.26,7.42,5,296,15,00,0
25,4,1.46,4.26,7.42,5,296,15,00,0
25,4,1.46,4.26,7.42,5,296,15,00,0
25,4,1.46,4.26,7.42,5,296,15,00,0
25,4,1.46,4.26,7.42,5,296,15,00,0
25,4,1.46,4.26,7.42,5,296,15,00,0
25,4,1.46,4.26,7.42,5,296,15,00,0
25,4,1.46,4.26,7.42,5,296,15,00,0
25,4,1.46,4.26,7.42,5,296,15,00,0
